Order Number,Order Charged Date,Order Charged Timestamp,Financial Status,Device Model,Product Title,Product ID,Product Type,SKU ID,Currency of Sale,Item Price,Taxes Collected,Charged Amount,City of Buyer,State of Buyer,Postal Code of Buyer,Country of Buyer,Base Plan ID,Offer ID
GPA.3331-4278-9833-30358,2021-11-01,1635774997,Charged,olson,removeads (Pro Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,USD,2.99,0.18,3.17,marquette,MI,49855,US,,
GPA.3302-5890-6335-03028,2021-11-01,1635777188,Charged,c2s,remove all ads forever (PDF Reader - PDF Viewer For Android),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,USD,6.49,0.41,6.90,WATERTOWN,MA,02472,US,,
GPA.3328-6794-7120-82365,2021-11-01,1635778529,Charged,a02q,removeads (Pro Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,EUR,2.49,0.50,2.99,,,,FR,,
GPA.3388-8563-1269-17527,2021-11-01,1635779083,Charged,TECNO-CG6j,remove all ads forever (PDF Reader - PDF Viewer For Android),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,KES,689.66,110.34,800.00,Thika,,01000,KE,,
GPA.3327-4322-8519-81396,2021-11-01,1635779580,Charged,HWLYA,All Document - No ads forever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,DKK,36.00,9.00,45.00,,,,DK,,
GPA.3341-9976-3134-47248,2021-11-01,1635783060,Charged,a30s,remove all ads forever (PDF Reader - PDF Viewer For Android),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,SAR,24.34,3.65,27.99,,,,SA,,
GPA.3356-9010-6129-63077,2021-11-01,1635783700,Refund,HWJKM-H,remove ads sale (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,MXN,125.00,-15.86,-145.00,,,53280,MX,,
GPA.3302-7983-6786-85978,2021-11-01,1635787967,Charged,DDV_sprout,All Document - No ads forever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,CHF,5.20,0.00,5.20,Genf,,1208,CH,,
GPA.3318-2860-9904-57210,2021-11-01,1635788349,Charged,sofiap,remove ads sale (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,USD,5.99,0.61,6.60,Chicago,IL,60618,US,,
GPA.3301-8747-2629-13940,2021-11-01,1635788497,Charged,a6plte,remove all ads forever (PDF Reader - PDF Viewer For Android),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,SAR,24.34,3.65,27.99,,,39951,SA,,
GPA.3362-8282-9848-62908,2021-11-01,1635789440,Charged,a01core,removeads (Pro Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,SAR,11.30,1.69,12.99,,,,SA,,
GPA.3316-3445-3599-10030,2021-11-01,1635793229,Charged,a71,All Document - No ads forever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,RON,23.52,4.47,27.99,,,,RO,,
GPA.3377-5775-1930-56919,2021-11-01,1635794404,Charged,gtaxllte,remove all ads forever (PDF Reader - PDF Viewer For Android),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.45,1.04,6.49,,,,DE,,
GPA.3359-6274-5756-64479,2021-11-01,1635795288,Charged,p3s,remove all ads forever (PDF Reader - PDF Viewer For Android),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.64,1.35,6.99,,,,GR,,
GPA.3367-9345-0349-80730,2021-11-01,1635797191,Charged,p3s,remove all ads forever (PDF Reader - PDF Viewer For Android),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,ILS,20.90,0.00,20.90,עפולה,,,IL,,
GPA.3353-5915-1388-96114,2021-11-01,1635798306,Charged,c2s,remove all ads forever (PDF Reader - PDF Viewer For Android),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,GBP,4.57,0.92,5.49,,,,GB,,
GPA.3354-2816-3594-97174,2021-11-01,1635799798,Charged,SEN_1055_ARM,All Document - No ads forever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,ZAR,83.47,12.52,95.99,Rustenburg,,0300,ZA,,
GPA.3330-9751-3172-48195,2021-11-01,1635807994,Charged,DRSA_sprout,remove all ads forever (PDF Reader - PDF Viewer For Android),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,CLP,"5,042.00",958.00,"6,000.00",,,,CL,,
GPA.3370-6822-0152-52431,2021-11-01,1635808233,Charged,dandelion,removeads (Pro Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,CLP,"2,185.00",415.00,"2,600.00",Antofagasta,Antofagasta,,CL,,
GPA.3376-2428-2894-47117,2021-11-02,1635823878,Charged,gta4xlwifi,remove all ads forever (PDF Reader - PDF Viewer For Android),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,MYR,27.35,1.64,28.99,Muar,JOHOR,84150,MY,,
GPA.3391-8326-2627-68093,2021-11-02,1635825161,Charged,a32,remove all ads forever (PDF Reader - PDF Viewer For Android),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,USD,6.55,0.00,6.55,Nassau,N.P.,,BS,,
GPA.3314-0340-6198-39246,2021-11-02,1635828540,Charged,a12,remove all ads forever (PDF Reader - PDF Viewer For Android),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,NZD,9.56,1.43,10.99,,,9010,NZ,,
GPA.3364-3879-5201-69292,2021-11-02,1635836573,Charged,a20s,Remove all ads (PDF Converter: Photo To PDF - PDF Maker),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,EUR,2.47,0.52,2.99,,,,ES,,
GPA.3382-2876-3402-39084,2021-11-02,1635841148,Charged,OP4F11L1,remove ads sale (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,INR,466.10,83.90,550.00,Jamshedpur,Jharkhand,831012,IN,,
GPA.3347-6300-9413-67708,2021-11-02,1635841852,Charged,p3s,remove ads sale (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,ILS,20.00,0.00,20.00,Maale Efraim,,,IL,,
GPA.3333-3910-3836-92177,2021-11-02,1635842090,Charged,x1s,remove all ads forever (PDF Reader - PDF Viewer For Android),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,SEK,55.20,13.80,69.00,,,,SE,,
GPA.3302-1521-0841-89496,2021-11-02,1635846558,Charged,gta4lwifi,All Document - No ads forever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,EUR,4.61,0.88,5.49,,,,DE,,
GPA.3383-5830-3451-73050,2021-11-02,1635849790,Charged,HWSTK-HF,remove all ads forever (PDF Reader - PDF Viewer For Android),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,NGN,"2,670.00",0.00,"2,670.00",Abuja,FEDERAL CAPITAL TERRITORY,,NG,,
GPA.3317-2189-8246-81940,2021-11-02,1635850305,Charged,d1q,remove ads sale (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,USD,5.99,0.47,6.46,MONTGOMERY,IL,60554,US,,
GPA.3308-2170-0444-01153,2021-11-02,1635851132,Charged,t2s,remove all ads forever (PDF Reader - PDF Viewer For Android),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,ILS,20.90,0.00,20.90,,,,IL,,
GPA.3353-3084-3360-71254,2021-11-02,1635852308,Charged,HWBND-H,All Document - No ads forever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,EUR,4.99,1.00,5.99,,,,FR,,
GPA.3326-7091-9332-35885,2021-11-02,1635852597,Charged,gta4lwifi,All Document - No ads forever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,MYR,23.58,1.41,24.99,,,,MY,,
GPA.3390-6098-1603-79306,2021-11-02,1635855996,Charged,starlte,remove all ads forever (PDF Reader - PDF Viewer For Android),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,NOK,55.20,13.80,69.00,,,,NO,,
GPA.3329-6881-6405-33423,2021-11-02,1635858843,Charged,GS110,remove all ads forever (PDF Reader - PDF Viewer For Android),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,CZK,140.49,29.50,169.99,,,,CZ,,
GPA.3335-3982-7890-38823,2021-11-02,1635860412,Charged,d2s,remove all ads forever (PDF Reader - PDF Viewer For Android),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.32,1.17,6.49,,,,SI,,
GPA.3362-9317-0749-38187,2021-11-02,1635860639,Charged,galahad,remove all ads forever (PDF Reader - PDF Viewer For Android),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.64,1.35,6.99,,,,GR,,
GPA.3374-7014-6352-40512,2021-11-02,1635862382,Charged,a51,All Document - No ads forever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,EUR,3.99,1.00,4.99,,,,FR,,
GPA.3324-1633-1715-62395,2021-11-02,1635863720,Charged,p3s,remove ads sale (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,SAR,23.47,3.52,26.99,,,,SA,,
GPA.3325-5064-0174-20849,2021-11-02,1635866791,Charged,a10,All Document - No ads forever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,BGN,9.16,1.83,10.99,,,,BG,,
GPA.3314-0172-0294-76418,2021-11-02,1635867616,Charged,sweet,remove all ads forever (PDF Reader - PDF Viewer For Android),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.36,1.13,6.49,,,,ES,,
GPA.3374-4411-1949-11328,2021-11-02,1635867620,Charged,beyond1,All Document - No ads forever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,EUR,4.95,1.04,5.99,,,,NL,,
GPA.3309-4184-8651-53440,2021-11-02,1635872161,Charged,XQ-AT51,remove all ads forever (PDF Reader - PDF Viewer For Android),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.36,1.13,6.49,,,,NL,,
GPA.3392-5601-9503-58300,2021-11-02,1635872443,Charged,X306F,All Document - No ads forever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,EUR,4.91,1.08,5.99,,,,IT,,
GPA.3319-5562-4528-29429,2021-11-02,1635875936,Charged,a10,remove all ads forever (PDF Reader - PDF Viewer For Android),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.36,1.13,6.49,,,,BE,,
GPA.3329-4753-2651-36949,2021-11-02,1635877259,Charged,beyond2q,remove all ads forever (PDF Reader - PDF Viewer For Android),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,MXN,128.45,20.55,149.00,,,66074,MX,,
GPA.3316-9213-9617-14167,2021-11-02,1635877417,Charged,beyond2,remove all ads forever (PDF Reader - PDF Viewer For Android),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,SEK,55.20,13.80,69.00,,,,SE,,
GPA.3351-7898-7178-61255,2021-11-02,1635877498,Charged,TB-X505X,All Document - No ads forever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,USD,5.67,0.00,5.67,Rehoboth,,,NA,,
GPA.3370-1071-4846-00460,2021-11-02,1635878468,Charged,greatlte,remove all ads forever (PDF Reader - PDF Viewer For Android),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,ILS,20.90,0.00,20.90,,,,IL,,
GPA.3364-1855-7344-90759,2021-11-02,1635881489,Charged,d2s,All Document - No ads forever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,EUR,4.99,1.00,5.99,,,,FR,,
GPA.3385-8882-6471-09226,2021-11-02,1635883044,Charged,gts6lwifi,All Document - No ads forever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,USD,5.49,0.47,5.96,UNINCORPORATED,WA,98528,US,,
GPA.3359-3043-4967-84708,2021-11-02,1635889393,Charged,beyond2,Remove all ads (PDF Converter: Photo To PDF - PDF Maker),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,CLP,"2,101.00",399.00,"2,500.00",,,1700000,CL,,
GPA.3337-8711-9051-26038,2021-11-02,1635889849,Charged,karna,remove ads sale (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,4.91,1.08,5.99,,,,IT,,
GPA.3366-5951-8020-01118,2021-11-02,1635890550,Charged,a21s,remove all ads forever (PDF Reader - PDF Viewer For Android),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,CLP,"5,042.00",958.00,"6,000.00",,,2820000,CL,,
GPA.3353-0005-9014-77303,2021-11-02,1635897364,Charged,borneo,remove ads sale (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,USD,5.99,0.00,5.99,Lake Park,GA,31636,US,,
GPA.3323-8333-3410-46805,2021-11-03,1635900835,Charged,nio,All Document - No ads forever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,CAD,6.99,0.91,7.90,Hamilton,ON,L8M 2J1,CA,,
GPA.3395-6762-6394-38679,2021-11-03,1635901015,Charged,HWJSN-H,remove ads sale (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,SGD,8.39,0.59,8.98,,,398299,SG,,
GPA.3337-0605-7025-59224,2021-11-03,1635904541,Charged,greatlte,Remove all ads (PDF Converter: Photo To PDF - PDF Maker),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,VND,"69,000.00",0.00,"69,000.00",,,,VN,,
GPA.3365-2501-8879-78158,2021-11-03,1635907122,Charged,d2q,remove ads sale (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,HKD,48.00,0.00,48.00,青衣,新界,,HK,,
GPA.3360-9213-4922-23198,2021-11-03,1635915035,Charged,S12Pro,remove ads sale (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,TWD,171.00,9.00,180.00,樹林區,新北市,23856,TW,,
GPA.3383-3562-6262-85689,2021-11-03,1635915128,Charged,S12Pro,Remove all ads (PDF Converter: Photo To PDF - PDF Maker),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,TWD,84.00,4.00,88.00,樹林區,新北市,23856,TW,,
GPA.3329-2085-6139-24050,2021-11-03,1635917153,Charged,apollo,All Document - No ads forever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,CZK,123.96,26.03,149.99,,,,CZ,,
GPA.3340-4391-2707-56636,2021-11-03,1635917778,Charged,m30s,All Document - No ads forever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,HKD,43.00,0.00,43.00,,九龍,,HK,,
GPA.3374-8420-7050-35075,2021-11-03,1635921048,Charged,galahad,All Document - No ads forever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,EUR,4.95,1.04,5.99,,,,ES,,
GPA.3370-2782-8989-93520,2021-11-03,1635921705,Charged,RKU,All Document - No ads forever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,DZD,775.00,0.00,775.00,Boufarik,,09251,DZ,,
GPA.3399-0229-5677-03432,2021-11-03,1635922117,Charged,r7,remove all ads forever (PDF Reader - PDF Viewer For Android),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.36,1.13,6.49,,,,LV,,
GPA.3369-0968-9894-97837,2021-11-03,1635926625,Charged,gta3xl,All Document - No ads forever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,GBP,4.07,0.82,4.89,,,,GB,,
GPA.3333-3532-8337-52239,2021-11-03,1635930909,Charged,H8266,remove all ads forever (PDF Reader - PDF Viewer For Android),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,NOK,55.20,13.80,69.00,,,,NO,,
GPA.3305-2698-5649-25858,2021-11-03,1635931651,Charged,beyond0,remove all ads forever (PDF Reader - PDF Viewer For Android),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,GBP,4.57,0.92,5.49,,,,GB,,
GPA.3371-8666-4429-18781,2021-11-03,1635936033,Charged,OnePlus8T,remove ads sale (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,GBP,4.57,0.92,5.49,,,,GB,,
GPA.3388-2381-3376-70662,2021-11-03,1635937972,Charged,NX669J-UN,remove all ads forever (PDF Reader - PDF Viewer For Android),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,AED,23.80,1.19,24.99,,أبو ظبي,,AE,,
GPA.3317-3333-7107-33278,2021-11-03,1635942962,Charged,OnePlus8T,remove all ads forever (PDF Reader - PDF Viewer For Android),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,DKK,39.20,9.80,49.00,,,,DK,,
GPA.3365-9922-8143-64730,2021-11-03,1635944516,Charged,a70q,All Document - No ads forever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,EUR,4.95,1.04,5.99,,,,ES,,
GPA.3348-0252-3453-93623,2021-11-03,1635944885,Charged,beyond0,removeads (Pro Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,CZK,66.11,13.88,79.99,,,,CZ,,
GPA.3323-7056-5717-24893,2021-11-03,1635946356,Charged,smith,remove all ads forever (PDF Reader - PDF Viewer For Android),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,CLP,"5,042.00",958.00,"6,000.00",,,,CL,,
GPA.3369-6475-8704-13099,2021-11-03,1635946580,Charged,sunfish,remove ads sale (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,GBP,4.57,0.92,5.49,,,,GB,,
GPA.3321-4448-4973-81449,2021-11-03,1635952082,Refund,J606L,All Document - No ads forever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,USD,5.49,0.00,-5.49,San Salvador,San Salvador,,SV,,
GPA.3380-7227-2574-11978,2021-11-03,1635954708,Charged,p3q,remove ads sale (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,USD,5.99,0.49,6.48,HOUSTON,TX,77072,US,,
