Order Number,Order Charged Date,Order Charged Timestamp,Financial Status,Device Model,Product Title,Product ID,Product Type,SKU ID,Currency of Sale,Item Price,Taxes Collected,Charged Amount,City of Buyer,State of Buyer,Postal Code of Buyer,Country of Buyer,Base Plan ID,Offer ID
GPA.3354-7673-0410-57922,2021-09-01,1630520030,Charged,t2s,All Document - No ads forever (Documents App: Word Document Free - Open Office),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,CHF,5.20,0.00,5.20,Kloten,,8302,CH,,
GPA.3360-5724-6300-65116,2021-09-01,1630520841,Charged,gta2xllte,All Document - No ads forever (Documents App: Word Document Free - Open Office),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,EUR,4.95,1.04,5.99,,,,BE,,
GPA.3301-8035-8967-59303,2021-09-01,1630521473,Charged,OnePlus8T,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,4.95,1.04,5.99,,,,NL,,
GPA.3307-8446-5217-83271,2021-09-01,1630522267,Charged,c1q,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,USD,5.99,0.49,6.48,BRIDGEPORT,TX,76426,US,,
GPA.3354-6640-6272-70696,2021-09-01,1630523218,Charged,a31,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,CLP,"5,042.00",958.00,"6,000.00",,,,CL,,
GPA.3305-8131-2619-10091,2021-09-01,1630525684,Charged,dandelion,Remove all Ads forever (Currency Convert - Exchange Rate),currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,THB,84.11,5.89,90.00,,,,TH,,
GPA.3348-4206-1096-79727,2021-09-01,1630526878,Charged,hanoip,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,30.99,0.00,30.99,Juiz de Fora,MG,36033290,BR,,
GPA.3329-0446-6749-42805,2021-09-01,1630528849,Charged,x1s,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,SEK,55.20,13.80,69.00,,,,SE,,
GPA.3321-1248-4660-03336,2021-09-01,1630531198,Charged,a30s,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,CLP,"5,042.00",958.00,"6,000.00",,,8780000,CL,,
GPA.3396-8601-9449-13821,2021-09-01,1630533894,Charged,2027,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,COP,"25,500.00",0.00,"25,500.00",,,,CO,,
GPA.3301-8975-7479-43777,2021-09-01,1630535351,Charged,HWFIG-H,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.36,1.13,6.49,,,,ES,,
GPA.3305-6398-0528-26728,2021-09-02,1630545266,Charged,a32,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,CLP,"5,042.00",958.00,"6,000.00",,,,CL,,
GPA.3341-5580-7347-34294,2021-09-02,1630550270,Charged,lancelot,Remove all ads (PDF Converter: Photo To PDF - PDF Maker),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,CLP,"2,101.00",399.00,"2,500.00",,,,CL,,
GPA.3378-0441-8322-59792,2021-09-02,1630552176,Charged,x1s,All Document - No ads forever (Documents App: Word Document Free - Open Office),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,EUR,4.99,1.00,5.99,,,,AT,,
GPA.3305-4019-4974-05793,2021-09-02,1630556658,Charged,BV9100,All Document - No ads forever (Documents App: Word Document Free - Open Office),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,EUR,4.99,1.00,5.99,,,,FR,,
GPA.3383-1813-1505-45223,2021-09-02,1630558778,Charged,z3q,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,USD,2.99,0.18,3.17,Barre,VT,05641,US,,
GPA.3339-1678-4451-50838,2021-09-02,1630561944,Charged,X606X,All Document - No ads forever (Documents App: Word Document Free - Open Office),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,CZK,123.96,26.03,149.99,,,,CZ,,
GPA.3303-9227-2009-25358,2021-09-02,1630562148,Charged,lmi,All Document - No ads forever (Documents App: Word Document Free - Open Office),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,CHF,5.20,0.00,5.20,Moutier,,2740,CH,,
GPA.3312-9204-1500-98326,2021-09-02,1630565719,Charged,courbet,All Document - No ads forever (Documents App: Word Document Free - Open Office),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,EUR,4.91,1.08,5.99,,,,IT,,
GPA.3364-5635-5481-58776,2021-09-02,1630568763,Charged,z3s,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,CZK,140.49,29.50,169.99,,,,CZ,,
GPA.3368-8290-6293-51133,2021-09-02,1630569431,Charged,sargo,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,5.03,0.96,5.99,,,,DE,,
GPA.3339-9248-6112-77051,2021-09-02,1630570252,Charged,star2lte,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,PHP,295.00,0.00,295.00,Manila,,1000,PH,,
GPA.3301-0843-0374-95335,2021-09-02,1630574467,Charged,CPH1859,Remove all Ads forever (Currency Convert - Exchange Rate),currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,INR,220.34,39.66,260.00,Siliguri,West Bengal,734001,IN,,
GPA.3363-6758-0727-70819,2021-09-02,1630574756,Charged,beyond2,All Document - No ads forever (Documents App: Word Document Free - Open Office),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,ILS,18.00,0.00,18.00,,,,IL,,
GPA.3316-7649-9659-16852,2021-09-02,1630577379,Charged,gtaxlwifi,All Document - No ads forever (Documents App: Word Document Free - Open Office),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,EUR,4.95,1.04,5.99,,,,NL,,
GPA.3318-6993-6901-20058,2021-09-02,1630577641,Charged,beyond2q,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,USD,5.99,0.00,5.99,Aylett,VA,23009,US,,
GPA.3344-5956-6346-26621,2021-09-02,1630578989,Charged,tucana,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.28,1.21,6.49,,,,PT,,
GPA.3373-7127-3848-35142,2021-09-02,1630583587,Charged,ASUS_A001D_2,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,30.99,0.00,30.99,João Pessoa,PB,58071-610,BR,,
GPA.3355-0156-6888-16779,2021-09-02,1630591007,Charged,guamp,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,CLP,"2,185.00",415.00,"2,600.00",Santiago,REGIÓN METROPOLITANA DE SANTIAGO,7650191,CL,,
GPA.3323-6954-9106-73102,2021-09-02,1630591433,Charged,on7xelte,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,THB,84.11,5.89,90.00,,,,TH,,
GPA.3391-0691-1774-15802,2021-09-02,1630592972,Charged,a21s,Remove all ads (PDF Converter: Photo To PDF - PDF Maker),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,CLP,"2,101.00",399.00,"2,500.00",,,4555555,CL,,
GPA.3394-6055-9148-68320,2021-09-02,1630596113,Charged,f2q,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,IDR,"93,000.00","9,300.00","102,300.00",,,13430,ID,,
GPA.3331-0640-2355-12112,2021-09-02,1630597277,Charged,elsa,Remove all Ads forever (Currency Convert - Exchange Rate),currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,HUF,865.00,234.00,"1,099.00",,,,HU,,
GPA.3370-8187-0441-89671,2021-09-02,1630598209,Charged,Seattle,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,GBP,3.57,0.92,4.49,,,,GB,,
GPA.3355-2392-3073-75914,2021-09-02,1630598425,Charged,o1q,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,USD,5.99,0.47,6.46,ADDISON,IL,60148,US,,
GPA.3376-7330-7502-22086,2021-09-02,1630599822,Charged,greatlte,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,CHF,5.90,0.00,5.90,Petit Lancy,,1213,CH,,
GPA.3325-1935-1174-46873,2021-09-02,1630601752,Charged,TECNO-CE8,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,GHS,35.00,6.12,41.12,Dambai,,,GH,,
GPA.3306-5086-6245-39728,2021-09-02,1630601851,Charged,a5xelte,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,EUR,2.47,0.52,2.99,,,,NL,,
GPA.3306-3921-5685-41069,2021-09-02,1630602489,Charged,gt58wifi,"All Document - No ads forever (Documents To Go: Word Document Reader, PDF Expert)",com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,USD,5.49,0.50,5.99,knoxville,TN,37901,US,,
GPA.3385-8002-5400-93057,2021-09-02,1630602646,Charged,8505X,All Document - No ads forever (Documents App: Word Document Free - Open Office),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,EUR,4.91,1.08,5.99,,,,IT,,
GPA.3327-6777-6573-83263,2021-09-02,1630603249,Charged,o1q,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,USD,2.99,0.21,3.20,PITTSBURGH,PA,15203,US,,
GPA.3316-5267-7249-46491,2021-09-02,1630605640,Charged,a51,All Document - No ads forever (Documents App: Word Document Free - Open Office),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,CAD,6.99,1.05,8.04,Montréal,QC,H1K2S1,CA,,
GPA.3338-4228-8005-72623,2021-09-02,1630605820,Charged,HWSTK-HF,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,CLP,"4,454.00",846.00,"5,300.00",,,4300000,CL,,
GPA.3359-6298-1497-38087,2021-09-02,1630606763,Refund,HWWAS-H,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,EUR,2.49,-0.50,-2.99,,,,AT,,
GPA.3391-5436-5456-19398,2021-09-02,1630607949,Charged,lancelot,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,MXN,125.00,20.00,145.00,,,58893,MX,,
GPA.3376-7985-0427-62123,2021-09-02,1630609646,Charged,a71,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,MXN,125.00,20.00,145.00,,,86050,MX,,
GPA.3361-6781-7359-86146,2021-09-02,1630610605,Charged,p3q,All Document - No ads forever (Documents App: Word Document Free - Open Office),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,USD,5.49,0.63,6.12,Hatillo,PR,00659,US,,
GPA.3385-6457-2127-53504,2021-09-02,1630611714,Charged,a10e,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,USD,2.99,0.25,3.24,YUMA,AZ,85364,US,,
GPA.3315-9474-3761-51387,2021-09-02,1630612677,Charged,doha_n,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,GBP,4.57,0.92,5.49,,,,GB,,
GPA.3320-1876-5654-59819,2021-09-02,1630614696,Charged,gts7xl,All Document - No ads forever (Documents App: Word Document Free - Open Office),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,EUR,4.95,1.04,5.99,,,,BE,,
GPA.3313-7303-5861-28416,2021-09-02,1630618248,Charged,p3s,All Document - No ads forever (Documents App: Word Document Free - Open Office),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,EUR,4.95,1.04,5.99,,,,NL,,
GPA.3302-4689-0763-09089,2021-09-02,1630619812,Charged,x1q,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,USD,6.49,0.49,6.98,JACKSONVILLE,FL,32211,US,,
GPA.3395-3452-2804-74674,2021-09-02,1630619946,Charged,sofiap_sprout,All Document - No ads forever (Documents App: Word Document Free - Open Office),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,DKK,36.00,9.00,45.00,,,,DK,,
GPA.3306-1007-4153-24848,2021-09-02,1630620497,Charged,tucana,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.98,0.51,6.49,,,,GP,,
GPA.3328-0775-4176-36132,2021-09-02,1630622291,Charged,gto,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,MXN,128.45,20.55,149.00,Ciudad de México,CDMX,07870,MX,,
GPA.3329-6443-3997-60398,2021-09-02,1630625478,Charged,a02q,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,CLP,"5,042.00",958.00,"6,000.00",,,,CL,,
GPA.3338-2578-0891-95948,2021-09-02,1630626531,Charged,timelm,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,USD,2.99,0.18,3.17,SWANTON,VT,05488,US,,
GPA.3326-7890-3881-38625,2021-09-03,1630629228,Charged,java,Remove all ads (PDF Converter: Photo To PDF - PDF Maker),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,CLP,"2,101.00",399.00,"2,500.00",,,8250655,CL,,
GPA.3389-5856-4281-77338,2021-09-03,1630630527,Charged,OP4BFB,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,MXN,128.45,20.55,149.00,,,29057,MX,,
GPA.3395-0099-2464-10740,2021-09-03,1630634051,Charged,gta7lite,All Document - No ads forever (Documents App: Word Document Free - Open Office),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,CLP,"4,370.00",830.00,"5,200.00",,,8320000,CL,,
GPA.3311-0488-7500-60812,2021-09-03,1630634410,Charged,OnePlus9Pro,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,INR,466.10,83.90,550.00,Lucknow,Uttar Pradesh,226016,IN,,
GPA.3376-0560-9270-41913,2021-09-03,1630641597,Charged,begonia,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,RUB,491.67,98.33,590.00,Оренбург,Оренбургская область,460040,RU,,
GPA.3323-0993-3556-94703,2021-09-03,1630643757,Charged,1907,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,INR,466.10,83.90,550.00,Mumbai,Maharashtra,400010,IN,,
GPA.3325-6770-3463-91296,2021-09-03,1630645199,Charged,7305F,All Document - No ads forever (Documents App: Word Document Free - Open Office),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,CLP,"4,370.00",830.00,"5,200.00",,,8320000,CL,,
GPA.3309-8541-1838-36421,2021-09-03,1630646061,Charged,begonia,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,KES,689.66,110.34,800.00,,,,KE,,
GPA.3390-9537-8778-17606,2021-09-03,1630646159,Charged,r8q,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,AUD,8.17,0.82,8.99,,,2477,AU,,
GPA.3335-7701-5389-21798,2021-09-03,1630647457,Charged,OP515BL1,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.36,1.13,6.49,,,,NL,,
GPA.3353-6794-9423-55451,2021-09-03,1630651755,Charged,HWEML,All Document - No ads forever (Documents App: Word Document Free - Open Office),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,EUR,4.61,0.88,5.49,,,,DE,,
GPA.3323-9821-6326-42009,2021-09-03,1630651993,Charged,a30,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,INR,466.10,83.90,550.00,New Delhi,Delhi,110010,IN,,
GPA.3397-0306-5180-79317,2021-09-03,1630654882,Charged,a52q,"All Document - No ads forever (Documents To Go: Word Document Reader, PDF Expert)",com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,KES,603.45,96.55,700.00,Nairobi,,23873,KE,,
GPA.3328-2947-1593-72715,2021-09-03,1630657515,Charged,a21s,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,GHS,40.00,7.00,47.00,Bolgatanga,,,GH,,
GPA.3371-8673-2496-89056,2021-09-03,1630659920,Charged,beyond1,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,PLN,11.37,2.62,13.99,,,,PL,,
GPA.3394-3479-9695-93176,2021-09-03,1630661080,Charged,SO-05K,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,JPY,700.00,0.00,700.00,,,7128044,JP,,
GPA.3350-8597-3863-57113,2021-09-03,1630663685,Charged,surya,All Document - No ads forever (Documents App: Word Document Free - Open Office),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,EUR,4.99,1.00,5.99,,,,FR,,
GPA.3310-0338-3864-48649,2021-09-03,1630665361,Charged,RMX2155L1,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,5.23,1.26,6.49,,,,GR,,
GPA.3377-4468-7217-25985,2021-09-03,1630669703,Charged,OnePlus3,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,DKK,18.40,4.60,23.00,,,,DK,,
GPA.3329-9818-1911-47748,2021-09-03,1630669946,Charged,guam,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,BRL,33.99,0.00,33.99,Belo Horizonte,MG,30670-300,BR,,
