Order Number,Order Charged Date,Order Charged Timestamp,Financial Status,Device Model,Product Title,Product ID,Product Type,SKU ID,Currency of Sale,Item Price,Taxes Collected,Charged Amount,City of Buyer,State of Buyer,Postal Code of Buyer,Country of Buyer
GPA.3370-2080-6886-93661,2021-08-01,1627820211,Charged,beyond0,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,EUR,2.51,0.48,2.99,,,,DE
GPA.3346-0413-5754-83605,2021-08-01,1627822071,Charged,star2lte,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,4.99,1.00,5.99,,,,FR
GPA.3351-2068-6999-01795,2021-08-01,1627826784,Charged,HWELE,All Document - No ads forever (Documents App: Word Document Free - Open Office),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,EUR,6.66,1.33,7.99,,,,AT
GPA.3300-5263-6771-18939,2021-08-01,1627827773,Charged,a10s,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,PEN,22.99,0.00,22.99,Los Olivos,MUNICIPALIDAD METROPOLITANA DE LIMA,15001,PE
GPA.3346-7873-2175-76961,2021-08-01,1627828996,Charged,apollo,All Document - No ads forever (Documents App: Word Document Free - Open Office),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,EUR,6.71,1.28,7.99,,,,DE
GPA.3321-6755-1274-86970,2021-08-01,1627829142,Charged,beyond2,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,INR,466.10,83.90,550.00,Noida,Uttar Pradesh,201301,IN
GPA.3343-2666-6750-92386,2021-08-01,1627829239,Charged,mdh40lm,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,MXN,116.38,18.62,135.00,,,62550,MX
GPA.3329-7832-7449-44338,2021-08-01,1627834743,Charged,a41,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,4.20,0.76,4.96,,,,MT
GPA.3331-0361-5756-09335,2021-08-01,1627838352,Charged,a6plte,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,EUR,2.53,0.56,3.09,,,,IT
GPA.3316-7291-7125-28836,2021-08-01,1627840579,Charged,c1s,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,USD,5.99,0.00,5.99,المنقف,,,KW
GPA.3307-3969-3980-82288,2021-08-01,1627843264,Charged,d2s,Remove all ads (PDF Converter: Photo To PDF - PDF Maker),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,MXN,56.03,8.97,65.00,,,23084,MX
GPA.3315-1445-1069-73709,2021-08-01,1627860092,Charged,wisdom,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,HKD,23.00,0.00,23.00,九龍城,九龍,,HK
GPA.3314-3358-1459-41878,2021-08-02,1627862978,Charged,d2s,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,IDR,"84,000.00","8,400.00","92,400.00",,,14022,ID
GPA.3346-0413-5754-83605,2021-08-02,1627879648,Refund,star2lte,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,4.99,-1.00,-5.99,,,,FR
GPA.3360-3000-3956-89329,2021-08-02,1627884107,Charged,y2s,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,GBP,4.16,0.83,4.99,,,,GB
GPA.3374-3920-5741-19022,2021-08-02,1627885748,Charged,OnePlus7Pro,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,INR,466.10,83.90,550.00,Chennai,Tamil Nadu,600044,IN
GPA.3366-4475-6188-20524,2021-08-02,1627888099,Charged,beyond0,All Document - No ads forever (Documents App: Word Document Free - Open Office),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,EUR,7.02,1.47,8.49,,,,BE
GPA.3339-5350-1387-76119,2021-08-02,1627890780,Charged,c2s,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,CHF,2.70,0.00,2.70,Lugano,,6900,CH
GPA.3345-0062-1703-42104,2021-08-02,1627899787,Charged,a32x,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,CZK,66.11,13.88,79.99,,,,CZ
GPA.3328-4094-8850-53979,2021-08-02,1627900070,Charged,WVR_sprout,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,CZK,66.11,13.88,79.99,,,,CZ
GPA.3324-4765-4605-67877,2021-08-02,1627905416,Charged,nio,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,EUR,2.47,0.52,2.99,,,,NL
GPA.3398-1714-7272-07823,2021-08-02,1627908674,Charged,y2s,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,SEK,25.60,6.40,32.00,,,,SE
GPA.3327-4664-8135-58913,2021-08-02,1627915126,Charged,apollo,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,4.99,1.00,5.99,,,,SK
GPA.3302-2821-4029-90327,2021-08-02,1627915744,Charged,mid8011,All Document - No ads forever (Documents App: Word Document Free - Open Office),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,USD,7.99,0.92,8.91,Rio Grande,,00745,PR
GPA.3347-2408-9446-32355,2021-08-02,1627919266,Charged,G3311,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,GBP,4.16,0.83,4.99,,,,GB
GPA.3314-8009-2890-59853,2021-08-02,1627920027,Charged,HWLYA,All Document - No ads forever (Documents App: Word Document Free - Open Office),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,EUR,7.07,1.42,8.49,,,,FR
GPA.3385-7441-2615-88117,2021-08-02,1627921775,Charged,galahad,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,GBP,4.16,0.83,4.99,,,,GB
GPA.3312-1996-5424-67428,2021-08-02,1627922009,Charged,HWAGS-Q,All Document - No ads forever (Documents App: Word Document Free - Open Office),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,DKK,52.00,13.00,65.00,,,,DK
GPA.3335-8550-2915-33103,2021-08-02,1627922373,Charged,a32x,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,4.54,0.95,5.49,,,,ES
GPA.3327-6847-7133-49001,2021-08-02,1627922445,Charged,QKS_sprout,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,4.43,1.06,5.49,,,,FI
GPA.3373-7436-3814-12395,2021-08-02,1627931221,Charged,gts4lwifi,All Document - No ads forever (Documents App: Word Document Free - Open Office),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,EUR,7.02,1.47,8.49,,,,NL
GPA.3342-6622-0367-95255,2021-08-03,1627956780,Charged,on5xelte,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,USD,5.18,0.00,5.18,Santa Fe,Santa Fe,3000,AR
GPA.3316-8504-2311-87332,2021-08-03,1627969114,Charged,2041,All Document - No ads forever (Documents App: Word Document Free - Open Office),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,THB,275.00,0.00,275.00,,,10240,TH
GPA.3336-1510-1269-55002,2021-08-03,1627969416,Charged,HWELE,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,4.99,1.00,5.99,,,,AT
GPA.3300-8723-7856-49864,2021-08-03,1627973933,Charged,1909,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,INR,381.36,68.64,450.00,Hyderabad,Telangana,500016,IN
GPA.3321-7803-3890-37837,2021-08-03,1627982910,Charged,j7y17lte,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,4.54,0.95,5.49,,,,ES
GPA.3338-5492-5712-20612,2021-08-03,1627986011,Charged,crownlteks,All Document - No ads forever (Documents App: Word Document Free - Open Office),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,KRW,"9,091.00",909.00,"10,000.00",수원시,경기도,443-710,KR
GPA.3386-4598-7624-28951,2021-08-03,1627988573,Charged,gta4lwifi,All Document - No ads forever (Documents App: Word Document Free - Open Office),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,GBP,5.83,1.16,6.99,,,,GB
GPA.3379-8933-8143-16748,2021-08-03,1627990270,Charged,greatlte,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,SAR,19.12,2.87,21.99,جده,,21488,SA
GPA.3376-0104-6507-96134,2021-08-03,1627993316,Charged,sunfish,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,CZK,132.22,27.77,159.99,,,,CZ
GPA.3370-1290-4276-83179,2021-08-03,1627994255,Charged,p3s,Remove all ads (PDF Converter: Photo To PDF - PDF Maker),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,VND,"69,000.00",0.00,"69,000.00",,,,VN
GPA.3302-8409-0818-16341,2021-08-03,1627998920,Charged,clover,All Document - No ads forever (Documents App: Word Document Free - Open Office),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,HKD,65.90,0.00,65.90,屯門小欖,新界,,HK
GPA.3395-8979-2883-48620,2021-08-03,1628001518,Charged,curtana,Remove all ads (PDF Converter: Photo To PDF - PDF Maker),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,INR,220.34,39.66,260.00,,,,IN
GPA.3329-6095-9907-39107,2021-08-03,1628004485,Charged,a11q,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,AUD,6.81,0.68,7.49,,,2111,AU
GPA.3395-3338-4267-43357,2021-08-03,1628005060,Charged,ocean,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,EUR,2.43,0.56,2.99,,,,IE
GPA.3386-4369-0025-90285,2021-08-03,1628007005,Charged,P963F05,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,MXN,102.59,16.41,119.00,,,44760,MX
GPA.3390-9657-0663-38101,2021-08-03,1628013870,Charged,tablet,All Document - No ads forever (Documents App: Word Document Free - Open Office),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,EUR,7.07,1.42,8.49,,,,FR
GPA.3314-4878-1359-55104,2021-08-03,1628024585,Charged,a12,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,CRC,"1,800.00",0.00,"1,800.00",La Union,CARTAGO,,CR
GPA.3318-7290-6166-13002,2021-08-03,1628025983,Charged,XQ-AU52,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.41,1.08,6.49,,,,FR
GPA.3350-6932-6147-92082,2021-08-03,1628032786,Charged,m51,All Document - No ads forever (Documents App: Word Document Free - Open Office),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,USD,8.24,0.00,8.24,Ciudad,,,GT
GPA.3371-1892-2573-91295,2021-08-04,1628037089,Refund,grandprimeve3g,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,MXN,116.38,-18.62,-135.00,,,64360,MX
GPA.3374-5288-0476-22755,2021-08-04,1628044086,Charged,a51,All Document - No ads forever (Documents App: Word Document Free - Open Office),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,PEN,33.99,0.00,33.99,Ate,MUNICIPALIDAD METROPOLITANA DE LIMA,,PE
GPA.3351-9354-5705-62046,2021-08-04,1628046332,Charged,c2q,All Document - No ads forever (Documents App: Word Document Free - Open Office),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,KRW,"9,091.00",909.00,"10,000.00",,,13558,KR
GPA.3338-1998-3618-94188,2021-08-04,1628049385,Charged,gta2xllte,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,INR,466.10,83.90,550.00,Bangalore,ANDAMAN AND NICOBAR ISLANDS,560072,IN
GPA.3315-2707-8242-60985,2021-08-04,1628049387,Charged,c1s,All Document - No ads forever (Documents App: Word Document Free - Open Office),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,MYR,34.90,2.09,36.99,guar chempedak,KEDAH,08800,MY
GPA.3318-1386-1188-29846,2021-08-04,1628055214,Charged,gta4lwifi,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,KRW,"7,273.00",727.00,"8,000.00",서울,서울특별시,152-887,KR
GPA.3333-3262-4301-47536,2021-08-04,1628068967,Charged,dreamlte,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,EUR,2.49,0.50,2.99,,,,FR
GPA.3303-4629-2215-07613,2021-08-04,1628069152,Charged,f2q,All Document - No ads forever (Documents App: Word Document Free - Open Office),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,USD,8.24,0.00,8.24,Luanda,,,AO
GPA.3329-6708-7306-37437,2021-08-04,1628070475,Charged,a10e,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,USD,2.99,0.00,2.99,Foster,OR,97345,US
GPA.3319-7908-1729-32252,2021-08-04,1628073257,Charged,a10,All Document - No ads forever (Documents App: Word Document Free - Open Office),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,RUB,582.50,116.50,699.00,Новомосковск,Тульская область,301650,RU
GPA.3317-2066-2076-17824,2021-08-04,1628079446,Charged,1904,Remove all Ads forever (Currency Convert - Exchange Rate),currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,THB,90.00,0.00,90.00,,,,TH
GPA.3311-6999-4875-35928,2021-08-04,1628080137,Charged,a30,All Document - No ads forever (Documents App: Word Document Free - Open Office),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,KRW,"9,091.00",909.00,"10,000.00",,,156-060,KR
GPA.3321-1618-6981-95381,2021-08-04,1628083195,Charged,o1q,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,CAD,3.79,0.38,4.17,New Carlisle,QC,G0C1Z0,CA
GPA.3359-5440-6088-58764,2021-08-04,1628083629,Charged,OP4F0BL1,All Document - No ads forever (Documents App: Word Document Free - Open Office),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,EUR,7.07,1.42,8.49,,,,FR
GPA.3340-8864-0186-66260,2021-08-04,1628087169,Charged,gts7lwifi,All Document - No ads forever (Documents App: Word Document Free - Open Office),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,GBP,5.83,1.16,6.99,,,,GB
GPA.3391-6169-0398-32410,2021-08-04,1628099451,Charged,ASUS_X01BD_2,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,TWD,181.00,9.00,190.00,,,23159,TW
GPA.3309-3934-0239-95609,2021-08-04,1628111708,Charged,z3s,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,MAD,54.99,11.00,65.99,Casablanca,,20000,MA
GPA.3303-4385-9162-29759,2021-08-05,1628127186,Charged,RMX2061L1,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,MYR,12.25,0.74,12.99,,,93100,MY
GPA.3329-5418-2311-85914,2021-08-05,1628127756,Charged,HWELE,All Document - No ads forever (Documents App: Word Document Free - Open Office),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,MYR,34.90,2.09,36.99,Betong,SARAWAK,96100,MY
GPA.3361-8160-8142-26928,2021-08-05,1628130001,Charged,c2q,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,USD,6.49,0.52,7.01,Houston,TX,77058,US
GPA.3315-6518-9517-35887,2021-08-05,1628152299,Charged,r8q,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,BRL,33.99,0.00,33.99,Brasília,DF,70273040,BR
GPA.3350-3883-7942-35116,2021-08-05,1628153162,Charged,y2s,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,SAR,24.34,3.65,27.99,,,,SA
GPA.3339-2147-1026-50805,2021-08-05,1628157501,Charged,crownlte,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,INR,466.10,83.90,550.00,Pune,Maharashtra,411057,IN
GPA.3305-5936-9783-13744,2021-08-05,1628161072,Charged,a20s,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,CLP,"5,042.00",958.00,"6,000.00",,,,CL
GPA.3351-2028-8904-78630,2021-08-05,1628167728,Charged,P639F10,All Document - No ads forever (Documents App: Word Document Free - Open Office),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,EUR,5.96,1.53,7.49,,,,IT
GPA.3310-9644-9760-43583,2021-08-05,1628170179,Charged,a50,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,GBP,2.24,0.45,2.69,,,,GB
GPA.3343-1709-1425-32628,2021-08-05,1628172872,Charged,HWLYA,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,4.99,1.00,5.99,,,,FR
GPA.3354-6889-6670-10870,2021-08-05,1628173128,Charged,a51,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,MXN,128.45,20.55,149.00,,,72014,MX
GPA.3329-6095-9907-39107,2021-08-05,1628177853,Refund,a11q,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,AUD,6.81,-0.68,-7.49,,,2111,AU
GPA.3392-9162-8953-53943,2021-08-05,1628178935,Charged,curtana,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,4.95,1.04,5.99,,,,ES
GPA.3346-8235-8700-23454,2021-08-05,1628180456,Charged,a20e,All Document - No ads forever (Documents App: Word Document Free - Open Office),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,EUR,7.02,1.47,8.49,,,,NL
GPA.3312-1996-5424-67428,2021-08-05,1628181810,Refund,HWAGS-Q,All Document - No ads forever (Documents App: Word Document Free - Open Office),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,DKK,52.00,-13.00,-65.00,,,,DK
GPA.3329-5938-9342-70534,2021-08-05,1628181839,Charged,starlte,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.36,1.13,6.49,,,,NL
GPA.3313-9417-5021-02342,2021-08-05,1628182735,Charged,HWJKM-H,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,SAR,23.47,3.52,26.99,,,,SA
GPA.3310-4346-2523-36047,2021-08-05,1628185817,Charged,m31,Remove all ads (PDF Converter: Photo To PDF - PDF Maker),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,INR,220.34,39.66,260.00,Doda,JAMMU AND KASHMIR,182202,IN
GPA.3323-5893-7023-24629,2021-08-05,1628186282,Charged,HWBLA,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,NOK,25.60,6.40,32.00,,,,NO
GPA.3397-3394-4511-75142,2021-08-05,1628188160,Charged,sunny,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,MXN,128.45,20.55,149.00,Sahagún,HGO.,43993,MX
GPA.3376-7419-0874-03170,2021-08-05,1628190752,Charged,on7xreflte,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,USD,6.49,0.00,6.49,Noord,,,AW
GPA.3373-7436-3814-12395,2021-08-05,1628191022,Refund,gts4lwifi,All Document - No ads forever (Documents App: Word Document Free - Open Office),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,EUR,7.02,-1.47,-8.49,,,,NL
GPA.3301-6058-9626-18556,2021-08-05,1628193488,Charged,y2s,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,EUR,2.49,0.60,3.09,,,,FI
GPA.3384-6149-3859-76051,2021-08-05,1628199957,Charged,j5xnlte,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,EUR,2.51,0.48,2.99,,,,DE
GPA.3383-0511-0733-14719,2021-08-06,1628232768,Charged,c2q,Remove all Ads forever (Currency Convert - Exchange Rate),currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,HKD,23.00,0.00,23.00,HK,九龍,,HK
GPA.3342-7265-2669-22220,2021-08-06,1628245659,Charged,K108,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.41,1.08,6.49,,,,FR
GPA.3340-5972-2194-53200,2021-08-06,1628255542,Charged,o1s,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,CHF,5.90,0.00,5.90,Neuhausen am Reihnfal,,8212,CH
