Order Number,Order Charged Date,Order Charged Timestamp,Financial Status,Device Model,Product Title,Product ID,Product Type,SKU ID,Currency of Sale,Item Price,Taxes Collected,Charged Amount,City of Buyer,State of Buyer,Postal Code of Buyer,Country of Buyer
GPA.3398-6817-0765-81189,2021-03-17,1615944319,Charged,starlte,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,AUD,3.90,0.39,4.29,,,5051,AU
GPA.3348-8480-8265-62101,2021-03-17,1615954671,Charged,OP4C7D,"Remove all Ads forever (Currency exchange, Rate exchange & Money exchange)",currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,USD,2.99,0.00,2.99,ສີສັດຕະນາກ,,01000,LA
GPA.3355-0083-0408-00071,2021-03-17,1615962621,Charged,merlin,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,MXN,49.00,0.00,49.00,Zapopan,JAL.,45040,MX
GPA.3316-9713-2844-69890,2021-03-17,1615968390,Charged,nicklaus_f,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,MXN,49.00,0.00,49.00,,,93400,MX
GPA.3316-9713-2844-69890,2021-03-17,1615969040,Refund,nicklaus_f,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,MXN,49.00,0.00,-49.00,,,93400,MX
GPA.3373-7340-0639-39619,2021-03-17,1615975808,Charged,star2lte,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,CHF,2.30,0.00,2.30,Gossau,,9200,CH
GPA.3334-8712-1015-54499,2021-03-17,1615995526,Charged,a41,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,EUR,2.51,0.48,2.99,,,,DE
GPA.3327-4770-9654-02954,2021-03-17,1615998943,Charged,I3113,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,GBP,2.24,0.45,2.69,,,,GB
GPA.3379-9447-8880-66924,2021-03-17,1615999598,Charged,lucye,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,CAD,3.79,0.00,3.79,Moncton,NB,E1A 5J4,CA
GPA.3311-9886-9045-26716,2021-03-17,1616006232,Charged,x1q,Remove all ads (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeads,USD,5.49,0.00,5.49,Goose Creek,SC,29445,US
GPA.3380-7245-4905-00797,2021-03-17,1616006282,Charged,gta3xl,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,EUR,2.49,0.60,3.09,,,,FI
GPA.3387-1547-9633-95457,2021-03-18,1616027339,Charged,XQ-AU52,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,GBP,2.24,0.45,2.69,,,,GB
GPA.3359-6059-0300-92038,2021-03-18,1616028358,Charged,a02,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,THB,90.00,0.00,90.00,,,,TH
GPA.3394-8347-4718-97444,2021-03-18,1616028919,Charged,begonia,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,MXN,49.00,0.00,49.00,,,52156,MX
GPA.3328-5857-6484-12932,2021-03-18,1616029592,Charged,r7,"Remove all Ads forever (Currency exchange, Rate exchange & Money exchange)",currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,TWD,84.00,4.00,88.00,,,709,TW
GPA.3372-7452-1203-79340,2021-03-18,1616038996,Charged,xcoverpro,Remove all ads (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeads,EUR,4.57,0.92,5.49,,,,FR
GPA.3312-9326-4258-30148,2021-03-18,1616073332,Charged,beyond1,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,SEK,25.60,6.40,32.00,,,,SE
GPA.3307-6061-4940-67217,2021-03-18,1616074300,Charged,2025,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,THB,77.00,0.00,77.00,สายไหม,กรุงเทพมหานคร,10220,TH
GPA.3387-0151-1076-30980,2021-03-18,1616091660,Charged,crownqltesq,Remove all ads (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeads,USD,5.49,0.63,6.12,Cayey,,00737,PR
GPA.3368-4380-8291-09847,2021-03-19,1616130690,Charged,HWSNE,Remove all ads (PDF Converter: Photo To PDF - PDF Maker),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,MXN,65.00,0.00,65.00,,,80059,MX
GPA.3359-6112-4107-16619,2021-03-19,1616138295,Charged,dreamlte,Remove all ads (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeads,CZK,57.84,12.15,69.99,,,,CZ
GPA.3305-5517-8081-70648,2021-03-19,1616141622,Charged,starqltechn,Remove all ads (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeads,BRL,13.99,0.00,13.99,Fernandópolis,SP,15600000,BR
GPA.3340-6786-2158-63199,2021-03-19,1616146044,Charged,a21s,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,EUR,2.13,0.38,2.51,,,,MT
GPA.3366-6281-0869-68576,2021-03-19,1616158141,Charged,guam,Remove all ads (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeads,BRL,13.99,0.00,13.99,Macapá,AP,68909837,BR
GPA.3333-4387-6089-47750,2021-03-19,1616170250,Charged,a50,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,GHS,15.00,2.62,17.62,Katamansu,,,GH
GPA.3302-9038-5036-56721,2021-03-19,1616171086,Charged,HWMAR,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,CRC,"1,800.00",0.00,"1,800.00",Montes de Oca,SAN JOSE,1350,CR
GPA.3347-6827-1005-61365,2021-03-19,1616193056,Charged,odessa,Remove all ads (PDF Converter: Photo To PDF - PDF Maker),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,BRL,16.99,0.00,16.99,Cotia,SP,06703-135,BR
GPA.3339-4714-0360-10625,2021-03-20,1616215421,Charged,HWJAT-M,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,THB,90.00,0.00,90.00,,,10270,TH
GPA.3379-3216-8760-07627,2021-03-20,1616219026,Charged,r8q,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,USD,2.49,0.00,2.49,LOS ANGELES,CA,90008,US
GPA.3388-6189-9786-21707,2021-03-20,1616227393,Charged,E6833,Remove all ads (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeads,EUR,2.18,0.41,2.59,,,,DE
GPA.3359-6381-9683-76502,2021-03-20,1616243216,Charged,DDV_sprout,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,KES,300.00,0.00,300.00,Nairobi,,34849,KE
GPA.3377-6749-0966-15379,2021-03-20,1616250368,Charged,merlin,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,CLP,"1,933.00",367.00,"2,300.00",,,,CL
GPA.3347-6160-3808-93388,2021-03-20,1616258305,Charged,a10,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,CAD,3.79,0.38,4.17,Hérouxville,QC,G0X1J0,CA
GPA.3305-4522-2744-74772,2021-03-20,1616259111,Charged,mdh35lm,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,CLP,"1,933.00",367.00,"2,300.00",,,,CL
GPA.3332-0888-9293-50200,2021-03-20,1616273630,Charged,cmi,"Remove all Ads forever (Currency exchange, Rate exchange & Money exchange)",currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,AUD,3.90,0.39,4.29,,,3023,AU
GPA.3319-5360-5065-46894,2021-03-20,1616278322,Charged,evert_n,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,EUR,2.51,0.48,2.99,,,,DE
GPA.3366-3339-3498-00936,2021-03-20,1616279492,Charged,beyond1,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,MXN,49.00,0.00,49.00,San Nicolas De Los Garza,N.L.,66484,MX
GPA.3384-9657-3474-09464,2021-03-21,1616308034,Charged,A60Pro,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,EUR,2.53,0.56,3.09,,,,IT
GPA.3328-0199-7245-43412,2021-03-21,1616324519,Charged,a70q,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,HUF,865.00,234.00,"1,099.00",,,,HU
GPA.3347-2096-6758-93675,2021-03-21,1616332323,Charged,starlte,Remove all ads (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeads,EUR,2.16,0.43,2.59,,,,FR
GPA.3398-7091-5250-41164,2021-03-21,1616346854,Charged,OnePlus3T,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,2.09,0.40,2.49,,,,DE
GPA.3348-4803-9236-90339,2021-03-21,1616350812,Charged,beyond0,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,2.16,0.43,2.59,,,,FR
GPA.3322-6758-0330-42875,2021-03-21,1616351437,Charged,SC-02M,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,JPY,310.00,0.00,310.00,,,824-0005,JP
GPA.3308-7369-7611-49281,2021-03-21,1616354695,Charged,zerolte,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,GBP,2.24,0.45,2.69,,,,GB
GPA.3330-1025-7303-89484,2021-03-21,1616364084,Charged,beyond1,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,2.12,0.47,2.59,,,,IT
GPA.3370-6742-3374-15288,2021-03-22,1616398371,Charged,a71,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,THB,90.00,0.00,90.00,,,25110,TH
GPA.3339-5249-7014-28111,2021-03-22,1616407467,Charged,a71,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,2.06,0.43,2.49,,,,BE
GPA.3303-3952-4836-03756,2021-03-22,1616418729,Charged,greatlte,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,INR,220.34,39.66,260.00,Kottukal,Kerala,695501,IN
GPA.3395-4111-1379-89648,2021-03-22,1616419068,Charged,j8y18lte,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,13.99,0.00,13.99,São Luís,MA,65053720,BR
GPA.3320-0897-0598-51534,2021-03-22,1616422846,Charged,OP4B65L1,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,2.16,0.43,2.59,,,,FR
GPA.3351-3439-2387-02677,2021-03-22,1616425033,Charged,HWCLT,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,CAD,3.19,0.32,3.51,Ste beatrix,QC,J0K1Y0,CA
GPA.3324-0989-2139-00447,2021-03-22,1616425176,Charged,c1s,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,2.07,0.42,2.49,,,,FR
GPA.3301-9770-6525-46919,2021-03-22,1616441948,Charged,lima,"Remove all Ads forever (Currency exchange, Rate exchange & Money exchange)",currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,USD,2.99,0.00,2.99,WARTHEN,GA,31094,US
GPA.3328-5868-1926-35366,2021-03-22,1616442220,Charged,a20e,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,2.06,0.43,2.49,,,,ES
GPA.3362-2226-0055-06116,2021-03-22,1616449531,Charged,bloomq,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,GBP,2.24,0.45,2.69,,,,GB
GPA.3371-0644-6980-44965,2021-03-22,1616454830,Charged,racer,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,MXN,49.00,0.00,49.00,Morelia,MICH.,58270,MX
GPA.3383-3607-1315-38170,2021-03-23,1616480872,Charged,j7elte,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,INR,220.34,39.66,260.00,Banga,Punjab,144505,IN
GPA.3368-8595-2297-04761,2021-03-23,1616517902,Charged,a21s,"Remove all Ads forever (Currency exchange, Rate exchange & Money exchange)",currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,GHS,15.00,2.62,17.62,Kasoa,,,GH
GPA.3334-9672-4521-25248,2021-03-23,1616518189,Charged,doha,Remove all ads (PDF Converter: Photo To PDF - PDF Maker),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,MXN,65.00,0.00,65.00,,,64100,MX
GPA.3360-8434-8194-22036,2021-03-23,1616538267,Charged,p3s,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,EUR,2.47,0.52,2.99,,,,BE
GPA.3308-8678-9017-20445,2021-03-24,1616560089,Charged,coral_cheets,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,CAD,3.29,0.03,3.32,Calgary,AB,T1Y4G4,CA
GPA.3394-0653-2080-41291,2021-03-24,1616565611,Charged,EasyTAB8MPCS,"Remove all Ads forever (Currency exchange, Rate exchange & Money exchange)",currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,USD,2.99,0.00,2.99,HAWTHORNE,CA,90250,US
GPA.3359-4290-4264-71627,2021-03-24,1616567863,Charged,a12,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,USD,2.99,0.00,2.99,Brod,,74450,BA
GPA.3310-0540-4871-54858,2021-03-24,1616568654,Charged,a20e,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,USD,2.56,0.22,2.78,,,,RE
GPA.3360-5433-0750-08565,2021-03-24,1616568987,Charged,j7toplteskt,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,KRW,"3,364.00",336.00,"3,700.00",,,18628,KR
GPA.3359-6578-8409-78361,2021-03-24,1616572236,Charged,z3s,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,SAR,9.56,1.43,10.99,الطائف,,21944,SA
GPA.3310-7837-5140-86850,2021-03-24,1616574377,Charged,tablet,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,EUR,2.49,0.50,2.99,,,,FR
GPA.3372-4345-2945-05832,2021-03-24,1616577209,Charged,curtana,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,MXN,49.00,0.00,49.00,Cd. Obregon,SON.,85136,MX
GPA.3335-8945-8598-04676,2021-03-24,1616589213,Charged,HWSLA-Q,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,EUR,2.47,0.52,2.99,,,,LV
GPA.3337-8434-2316-53797,2021-03-24,1616593524,Charged,j3xltebmc,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,CAD,3.19,0.00,3.19,Thunder Bay,ON,P7B 6L4,CA
GPA.3383-3607-1315-38170,2021-03-24,1616599553,Refund,j7elte,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,INR,220.34,-27.46,-260.00,Banga,Punjab,144505,IN
GPA.3374-2523-6160-85521,2021-03-24,1616606223,Charged,d2q,"Remove all Ads forever (Currency exchange, Rate exchange & Money exchange)",currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,USD,2.99,0.00,2.99,Sun Valley,CA,91352,US
GPA.3301-0543-8142-96149,2021-03-24,1616606339,Charged,a6lte,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,EUR,2.51,0.48,2.99,,,,DE
GPA.3369-0000-8492-47060,2021-03-24,1616616769,Charged,c1s,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,RUB,190.83,38.17,229.00,Котлас,Архангельская область,164300,RU
GPA.3302-6354-6399-65727,2021-03-25,1616674288,Charged,HWMAR,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,GBP,2.24,0.45,2.69,,,,GB
GPA.3342-1257-9726-55281,2021-03-25,1616675157,Charged,E6833,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,2.09,0.40,2.49,,,,DE
GPA.3391-2058-6198-42927,2021-03-25,1616676899,Charged,beyond1,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,GBP,1.83,0.36,2.19,,,,GB
GPA.3392-9357-3718-59980,2021-03-25,1616695390,Charged,HWMAR,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,CAD,3.19,0.03,3.22,Calgary,AB,T2A 6N3,CA
GPA.3362-6170-0152-01631,2021-03-25,1616697007,Charged,HWELE,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,PYG,"20,000.00",0.00,"20,000.00",Fernando De La Mora,,,PY
GPA.3397-9213-2956-41615,2021-03-25,1616715464,Charged,star2lte,"Remove all Ads forever (Currency exchange, Rate exchange & Money exchange)",currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,THB,90.00,0.00,90.00,สวี,ชุมพร,86130,TH
GPA.3303-7102-6815-86538,2021-03-26,1616730937,Charged,on7xelte,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,VND,"69,000.00",0.00,"69,000.00",Hà Nội,,,VN
GPA.3353-1923-8589-09473,2021-03-26,1616743486,Charged,z3s,"Remove all Ads forever (Currency exchange, Rate exchange & Money exchange)",currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,THB,90.00,0.00,90.00,เมือง,พิษณุโลก,65000,TH
GPA.3377-6707-7528-51717,2021-03-26,1616755725,Charged,beyond2,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,SAR,9.56,1.43,10.99,RIYADH,,11324,SA
GPA.3327-5025-9177-41202,2021-03-26,1616759061,Charged,fiji,Remove all ads (PDF Converter: Photo To PDF - PDF Maker),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,USD,2.99,0.00,2.99,Olavarría,Buenos Aires,B7400,AR
GPA.3319-7551-8291-49026,2021-03-26,1616765309,Charged,Z7750R,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,JPY,310.00,0.00,310.00,,,2701359,JP
GPA.3326-8289-3821-92074,2021-03-26,1616766487,Charged,a50,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,2.09,0.40,2.49,,,,DE
GPA.3388-1534-7676-55095,2021-03-26,1616768418,Charged,a30s,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,13.99,0.00,13.99,Olinda,PE,53070530,BR
GPA.3304-3467-3935-97136,2021-03-26,1616770583,Charged,HWJKM-H,Remove all ads (PDF Converter: Photo To PDF - PDF Maker),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,PEN,10.99,0.00,10.99,Moquegua,MOQUEGUA,18001,PE
GPA.3369-6839-3384-03226,2021-03-26,1616787828,Charged,j7y17lte,Remove all ads (PDF Converter: Photo To PDF - PDF Maker),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,BRL,16.99,0.00,16.99,São Paulo,SP,04966100,BR
GPA.3341-6904-1541-27407,2021-03-26,1616789263,Charged,d2s,Remove all ads (PDF Converter: Photo To PDF - PDF Maker),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,BRL,16.99,0.00,16.99,Fortaleza,CE,60320000,BR
GPA.3363-3362-7718-79699,2021-03-26,1616792042,Charged,HWYAL,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,CZK,53.71,11.28,64.99,,,,CZ
GPA.3342-3086-8145-40991,2021-03-26,1616795016,Charged,ginkgo,Remove all ads (PDF Converter: Photo To PDF - PDF Maker),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,PEN,10.99,0.00,10.99,Moquegua,MOQUEGUA,,PE
GPA.3357-5143-9249-06228,2021-03-26,1616796053,Charged,a50,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,MXN,49.00,0.00,49.00,,,54120,MX
GPA.3343-8847-4385-15058,2021-03-26,1616796149,Charged,zangya_sprout,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,USD,2.99,0.00,2.99,Luanda,,,AO
GPA.3364-1069-8451-17518,2021-03-26,1616800734,Charged,WJG,Remove all ads (PDF Converter: Photo To PDF - PDF Maker),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,JPY,320.00,0.00,320.00,,,356-0004,JP
GPA.3329-3016-6070-28112,2021-03-27,1616804546,Charged,borneo,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,USD,2.99,0.00,2.99,ARLINGTON,VA,22204,US
GPA.3387-2943-1630-65728,2021-03-27,1616812371,Charged,CPH1803,"Remove all Ads forever (Currency exchange, Rate exchange & Money exchange)",currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,THB,90.00,0.00,90.00,,,10230,TH
GPA.3331-4883-1439-74981,2021-03-27,1616816728,Charged,a21s,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,EUR,2.51,0.48,2.99,,,,DE
GPA.3391-1832-2755-03240,2021-03-27,1616820742,Charged,t2s,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,AUD,3.90,0.39,4.29,,,4605,AU
GPA.3392-8407-4976-96989,2021-03-27,1616837054,Charged,SCG06,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,JPY,310.00,0.00,310.00,蕨市錦町,埼玉県,335-0005,JP
GPA.3300-6378-5847-86748,2021-03-27,1616840788,Charged,SO-03L,Remove all ads (PDF Converter: Photo To PDF - PDF Maker),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,JPY,320.00,0.00,320.00,,,5941162,JP
GPA.3332-7708-9713-85244,2021-03-27,1616842611,Charged,HWMRD-M1,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,GBP,2.24,0.45,2.69,,,,GB
GPA.3337-1722-3820-89790,2021-03-27,1616842851,Charged,j5xnlte,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,EUR,2.47,0.52,2.99,,,,BE
GPA.3303-7191-4337-14199,2021-03-27,1616847429,Charged,a20e,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,2.16,0.43,2.59,,,,FR
GPA.3345-4640-1877-78599,2021-03-27,1616855274,Charged,1933,"Remove all Ads forever (Currency exchange, Rate exchange & Money exchange)",currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,MYR,12.25,0.74,12.99,,,06100,MY
GPA.3383-0042-8958-75305,2021-03-27,1616868676,Charged,blackjack,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,BRL,15.99,0.00,15.99,Paracatu,MG,38605080,BR
GPA.3311-8324-1592-53306,2021-03-27,1616871691,Charged,Note_9P,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,2.12,0.47,2.59,,,,IT
GPA.3323-5064-5200-66285,2021-03-27,1616872928,Charged,HWKSA-M,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,EUR,2.51,0.48,2.99,,,,DE
GPA.3347-8141-4526-61298,2021-03-27,1616873313,Charged,HWCLT,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,CHF,2.30,0.00,2.30,Uster,,8610,CH
GPA.3343-6025-4870-38690,2021-03-27,1616878309,Charged,a12,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,EUR,2.49,0.50,2.99,,,,FR
