Order Number,Order Charged Date,Order Charged Timestamp,Financial Status,Device Model,Product Title,Product ID,Product Type,SKU ID,Currency of Sale,Item Price,Taxes Collected,Charged Amount,City of Buyer,State of Buyer,Postal Code of Buyer,Country of Buyer,Base Plan ID,Offer ID,Group ID,First USD 1M Eligible,Promotion ID,Coupon Value,Discount Rate
GPA.3356-3812-9145-48495..0,2022-11-18,1668766035,Charged,,Pro Version -  Monthly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,EUR,4.09,0.90,4.99,,,,IT,p1m,,4992313473829035528,Yes,,,
GPA.3338-5983-9618-90410,2022-11-18,1668766968,Charged,gta4xlwifi,iapforever (Time Warp Scan - Face Warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,ILS,12.90,0.00,12.90,גבעתיים,,,IL,,,4992313473829035528,Yes,,,
GPA.3347-9529-0701-72967,2022-11-18,1668767892,Charged,r8q,Premium Version -  Yearly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iap1year,BRL,29.99,0.00,29.99,Salvador,BA,41815205,BR,p1y,,4992313473829035528,Yes,,,
GPA.3333-0968-2792-03274,2022-11-18,1668767993,Charged,y2s,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,GBP,2.24,0.45,2.69,,,,GB,,,4992313473829035528,Yes,,,
GPA.3333-2465-1693-06234,2022-11-18,1668769101,Charged,OP4F2BL1,Remove all Ads forever (Currency Converter),currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,JPY,310.00,0.00,310.00,,,2740077,JP,,,4992313473829035528,Yes,,,
GPA.3328-0070-6090-28344,2022-11-18,1668769277,Charged,xcoverpro,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,SEK,27.20,6.80,34.00,,,,SE,,,4992313473829035528,Yes,,,
GPA.3383-0674-0509-85503,2022-11-18,1668770457,Charged,b0q,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,30.99,0.00,30.99,Brasília,DF,72115090,BR,,,4992313473829035528,Yes,,,
GPA.3307-2609-1186-12582,2022-11-18,1668771351,Charged,HWAMN-M,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,EUR,2.66,0.53,3.19,,,,FR,,,4992313473829035528,Yes,,,
GPA.3340-0380-7761-95049,2022-11-18,1668773745,Charged,j7elte,Pro Version -  Monthly Subscription (Live Wallpapers - 3D Wallpaper),com.livewallpaper3D.cool.wallpapers.free.wallpaper4K.parallax,subscription,iapmonthly,SAR,16.51,2.48,18.99,,,,SA,p1m,,4992313473829035528,Yes,,,
GPA.3381-8202-3612-84743,2022-11-18,1668776539,Charged,m11q,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.60,1.39,7.99,,,,NL,,,4992313473829035528,Yes,,,
GPA.3353-6558-4100-33214,2022-11-18,1668780961,Charged,a51,Remove all Ads forever (Currency Converter),currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,CHF,2.60,0.00,2.60,Arbedo,,6517,CH,,,4992313473829035528,Yes,,,
GPA.3372-0225-9501-89268,2022-11-18,1668783571,Charged,htc_flhdugl,Remove all ads forever (Big Font: Enlarge font),bigfont.enlargefont.largerfont.changefontsize,inapp,iap_remove_ads_01,TWD,63.00,3.00,66.00,仁武區,高雄市,814,TW,,,4992313473829035528,Yes,,,
GPA.3309-3840-2651-82845..1,2022-11-18,1668784257,Charged,,Pro Version -  Monthly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,USD,3.99,0.24,4.23,WASHINGTON,DC,20002,US,p1m,,4992313473829035528,Yes,,,
GPA.3325-1738-6239-53991,2022-11-18,1668789799,Charged,a10e,iapforever (Time Warp Scan - Face Warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,USD,3.99,0.00,3.99,HOT SPRINGS NATIONAL PARK,AR,71901,US,,,4992313473829035528,Yes,,,
GPA.3313-4773-9755-60277,2022-11-18,1668790682,Charged,OP4F2F, PDF Reader - Permanent Premium (PDF Tools: PDF Reader - Editor),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,MXN,128.45,20.55,149.00,,,45500,MX,,,4992313473829035528,Yes,,,
GPA.3338-2599-9029-91407,2022-11-18,1668793863,Charged,a22,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,30.99,0.00,30.99,São Carlos,SP,13575030,BR,,,4992313473829035528,Yes,,,
GPA.3348-1548-2737-40610,2022-11-18,1668794477,Charged,java,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,30.99,0.00,30.99,Adamantina,SP,04832-130,BR,,,4992313473829035528,Yes,,,
GPA.3318-0443-3812-63506,2022-11-18,1668796136,Charged,OP4F4DL1,Pro Version -  Monthly Subscription (Live Wallpapers - 3D Wallpaper),com.livewallpaper3D.cool.wallpapers.free.wallpaper4K.parallax,subscription,iapmonthly,PLN,17.07,3.92,20.99,,,,PL,p1m,,4992313473829035528,Yes,,,
GPA.3316-9989-9078-46410,2022-11-18,1668801037,Charged,c2q,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,USD,5.99,0.00,5.99,NAPLES,FL,34104,US,,,4992313473829035528,Yes,,,
GPA.3392-2190-2986-36638,2022-11-18,1668801052,Charged,d2s,Remove all Ads forever (Currency Converter),currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,CLP,"2,185.00",415.00,"2,600.00",,,7591538,CL,,,4992313473829035528,Yes,,,
GPA.3391-3398-0447-96747,2022-11-18,1668803418,Charged,b0s,Premium Version -  Permanently (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,EUR,9.08,1.91,10.99,,,,NL,,,4992313473829035528,Yes,,,
GPA.3379-6068-7634-73608,2022-11-18,1668805837,Charged,a53x,Premium Version -  Forever (Live Wallpapers - 3D Wallpaper),com.livewallpaper3D.cool.wallpapers.free.wallpaper4K.parallax,inapp,iapforever,GBP,9.57,1.92,11.49,,,,GB,,,4992313473829035528,Yes,,,
GPA.3316-4284-4219-00650,2022-11-18,1668806611,Charged,cebu, PDF Reader - Permanent Premium (PDF Tools: PDF Reader - Editor),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,MXN,128.45,20.55,149.00,,,36100,MX,,,4992313473829035528,Yes,,,
GPA.3311-1792-0411-19844,2022-11-18,1668813596,Charged,trona,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,USD,5.99,0.00,5.99,Simi Valley,CA,93063,US,,,4992313473829035528,Yes,,,
GPA.3322-1116-1861-58121,2022-11-19,1668821450,Charged,a03s,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,INR,227.97,41.03,269.00,calicut,Kerala,673104,IN,,,4992313473829035528,Yes,,,
GPA.3338-1287-8841-55409,2022-11-19,1668833144,Charged,p3q,Premium Version -  Yearly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iap1year,USD,5.99,0.00,5.99,UNINCORPORATED,NH,03256,US,p1y,,4992313473829035528,Yes,,,
GPA.3341-6808-4574-52602,2022-11-19,1668835466,Charged,r0s,Pro Version -  Monthly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,EUR,4.19,0.80,4.99,,,,DE,p1m,,4992313473829035528,Yes,,,
GPA.3359-0851-3265-00385..3,2022-11-19,1668835499,Charged,,Pro Version -  Monthly Subscription (Live Wallpapers - 3D Wallpaper),com.livewallpaper3D.cool.wallpapers.free.wallpaper4K.parallax,subscription,iapmonthly,PLN,17.07,3.92,20.99,,,,PL,p1m,,4992313473829035528,Yes,,,
GPA.3323-9834-3936-84901,2022-11-19,1668837985,Charged,a13x,Premium Version -  Forever (Live Wallpapers - 3D Wallpaper),com.livewallpaper3D.cool.wallpapers.free.wallpaper4K.parallax,inapp,iapforever,USD,12.99,0.00,12.99,Hemet,CA,92543,US,,,4992313473829035528,Yes,,,
GPA.3388-4668-0832-17383..9,2022-11-19,1668838926,Charged,,Pro Version -  Monthly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,INR,288.14,51.86,340.00,Mumbai,Maharashtra,400052,IN,,,4992313473829035528,Yes,,,
GPA.3324-4270-8444-60872,2022-11-19,1668839283,Charged,fog,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,VND,"69,000.00",0.00,"69,000.00",,,,VN,,,4992313473829035528,Yes,,,
GPA.3328-4227-6749-14937,2022-11-19,1668841327,Charged,a21s,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,INR,466.10,83.90,550.00,,,,IN,,,4992313473829035528,Yes,,,
GPA.3390-8134-8666-37695,2022-11-19,1668841554,Charged,tonga,Premium Version -  Forever (Live Wallpapers - 3D Wallpaper),com.livewallpaper3D.cool.wallpapers.free.wallpaper4K.parallax,inapp,iapforever,USD,12.99,1.07,14.06,Mineral wells,TX,76067,US,,,4992313473829035528,Yes,,,
GPA.3309-5379-4733-81845,2022-11-19,1668854303,Charged,gtowifi,iapforever (Time Warp Scan - Face Warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,EUR,3.55,0.74,4.29,,,,ES,,,4992313473829035528,Yes,,,
GPA.3387-1289-9147-89869,2022-11-19,1668855486,Charged,o1s,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,EUR,2.66,0.53,3.19,,,,FR,,,4992313473829035528,Yes,,,
GPA.3396-1549-3035-22821..10,2022-11-19,1668859461,Charged,,Pro Version -  Monthly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,SEK,34.40,8.60,43.00,,,,SE,,,4992313473829035528,Yes,,,
GPA.3376-3836-8429-50945,2022-11-19,1668863735,Charged,a22x,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,GBP,2.24,0.45,2.69,,,,GB,,,4992313473829035528,Yes,,,
GPA.3365-3115-8376-33744,2022-11-19,1668866190,Charged,HWFIG-H,Remove all anoying ads forever -  One time payment (Weatherapp - Forecast Weather),weatherapp.weatherradar.weather.forecast,inapp,remove_all_ads_sale,EUR,1.73,0.36,2.09,,,,BE,,,4992313473829035528,Yes,,,
GPA.3341-2997-5421-33914,2022-11-19,1668866488,Charged,HWVOG,Premium Version -  Permanently (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,NOK,92.00,23.00,115.00,,,,NO,,,4992313473829035528,Yes,,,
GPA.3362-9912-0459-16821,2022-11-19,1668868772,Charged,a13,Remove all Ads forever (Currency Converter),currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,EUR,2.45,0.54,2.99,,,,IT,,,4992313473829035528,Yes,,,
GPA.3387-3362-0415-49981,2022-11-19,1668869025,Charged,corfur,Remove all ads (PDF Converter: Photo To PDF),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,BRL,16.99,0.00,16.99,Amapá,AP,68900-000,BR,,,4992313473829035528,Yes,,,
GPA.3331-6796-9436-76072,2022-11-19,1668870829,Refund,HWVOG,iapforever (Time Warp Scan - Face Warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,PLN,17.07,-3.92,-20.99,,,,PL,,,4992313473829035528,Yes,,,
GPA.3384-6566-7787-30515,2022-11-19,1668873194,Charged,diting,Remove all ads forever (Big Font: Enlarge font),bigfont.enlargefont.largerfont.changefontsize,inapp,iap_remove_ads_01,TWD,63.00,3.00,66.00,,,811,TW,,,4992313473829035528,Yes,,,
GPA.3364-8996-4402-06536,2022-11-19,1668880340,Charged,a30s, PDF Reader - Permanent Premium (PDF Tools: PDF Reader - Editor),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.28,1.21,6.49,,,,PT,,,4992313473829035528,Yes,,,
GPA.3308-2074-9174-57855,2022-11-19,1668882227,Charged,a51,Pro Version -  Monthly Subscription (Live Wallpapers - 3D Wallpaper),com.livewallpaper3D.cool.wallpapers.free.wallpaper4K.parallax,subscription,iapmonthly,HUF,"1,338.00",361.00,"1,699.00",,,,HU,p1m,,4992313473829035528,Yes,,,
GPA.3358-0819-9561-82331,2022-11-19,1668884714,Charged,viva,Remove all ads (PDF Converter: Photo To PDF),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,TRY,22.03,3.96,25.99,,,,TR,,,4992313473829035528,Yes,,,
GPA.3314-5784-7125-13820,2022-11-19,1668888448,Charged,eos,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,GBP,4.57,0.92,5.49,,,,GB,,,4992313473829035528,Yes,,,
GPA.3389-0308-0937-07235,2022-11-19,1668894020,Charged,deen_sprout,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,BRL,16.99,0.00,16.99,Capanema,PA,68700-520,BR,,,4992313473829035528,Yes,,,
GPA.3360-8316-0402-54151,2022-11-19,1668898089,Refund,x1s, PDF Reader - Permanent Premium (PDF Tools: PDF Reader - Editor),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,CZK,140.49,-29.50,-169.99,,,,CZ,,,4992313473829035528,Yes,,,
GPA.3398-9146-0417-04491,2022-11-20,1668902889,Charged,a7y18lte,Remove all anoying ads forever -  One time payment (Weatherapp - Forecast Weather),weatherapp.weatherradar.weather.forecast,inapp,remove_all_ads_sale,VND,"49,000.00",0.00,"49,000.00",,,,VN,,,4992313473829035528,Yes,,,
GPA.3370-8918-5588-27343,2022-11-20,1668903345,Charged,kiev,iapforever (Time Warp Scan - Face Warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,USD,3.99,0.32,4.31,SPRINGFIELD,MO,65804,US,,,4992313473829035528,Yes,,,
GPA.3306-7534-5086-56952,2022-11-20,1668906471,Charged,OP516FL1,Premium Version -  Permanently (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,EUR,9.24,1.75,10.99,,,,DE,,,4992313473829035528,Yes,,,
GPA.3302-0994-5468-75195,2022-11-20,1668918955,Charged,c1q,Premium Version -  Permanently (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,USD,9.49,0.00,9.49,UNINCORPORATED,CA,95688,US,,,4992313473829035528,Yes,,,
GPA.3313-9881-3945-17543,2022-11-20,1668927770,Charged,L-52A,Remove all ads forever (Big Font: Enlarge font),bigfont.enlargefont.largerfont.changefontsize,inapp,iap_remove_ads_01,JPY,230.00,0.00,230.00,五泉市,新潟県,959-1763,JP,,,4992313473829035528,Yes,,,
GPA.3328-7555-5389-33162,2022-11-20,1668939250,Charged,b0q,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,SGD,10.26,0.72,10.98,,,543299,SG,,,4992313473829035528,Yes,,,
GPA.3381-6451-6431-86021..3,2022-11-20,1668941103,Charged,,Pro Version -  Monthly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,TRY,58.47,10.52,68.99,,,,TR,p1m,,4992313473829035528,Yes,,,
GPA.3390-0127-8089-44388,2022-11-20,1668942932,Charged,TECNO-KF6i,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,NGN,"1,172.09",87.91,"1,260.00",Nkanu West,ENUGU,,NG,,,4992313473829035528,Yes,,,
GPA.3362-1806-3828-68668,2022-11-20,1668943469,Charged,a53x,Remove all Ads forever (Currency Converter),currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,GBP,2.16,0.43,2.59,,,,GB,,,4992313473829035528,Yes,,,
GPA.3305-8559-9200-53634,2022-11-20,1668952745,Charged,o1s,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,DKK,20.00,5.00,25.00,,,,DK,,,4992313473829035528,Yes,,,
GPA.3376-5102-6118-92004,2022-11-20,1668953799,Charged,cheetah,Premium Version -  Permanently (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,PHP,525.00,0.00,525.00,,,1634,PH,,,4992313473829035528,Yes,,,
GPA.3370-1271-0280-99965,2022-11-20,1668971043,Charged,r8q,Premium Version -  Yearly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iap1year,EUR,5.87,1.12,6.99,,,,DE,p1y,,4992313473829035528,Yes,,,
GPA.3394-5703-8016-92807,2022-11-20,1668971327,Charged,a52q,Premium Version -  Permanently (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,USD,9.49,0.76,10.25,Catskill,NY,12414,US,,,4992313473829035528,Yes,,,
GPA.3338-0658-6528-97952..0,2022-11-20,1668975757,Charged,,Pro Version -  Monthly Subscription (Live Wallpapers - 3D Wallpaper),com.livewallpaper3D.cool.wallpapers.free.wallpaper4K.parallax,subscription,iapmonthly,BRL,21.99,0.00,21.99,Ituverava,SP,14500000,BR,p1m,,4992313473829035528,Yes,,,
GPA.3328-0567-8844-15252,2022-11-20,1668976975,Charged,DPL_sprout,iapforever (Time Warp Scan - Face Warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,SAR,14.77,2.22,16.99,,,,SA,,,4992313473829035528,Yes,,,
GPA.3345-1190-4406-65762,2022-11-20,1668977434,Charged,c1q,Pro Version -  Monthly Subscription (Live Wallpapers - 3D Wallpaper),com.livewallpaper3D.cool.wallpapers.free.wallpaper4K.parallax,subscription,iapmonthly,USD,4.49,0.36,4.85,Schenectady,NY,12307,US,p1m,,4992313473829035528,Yes,,,
GPA.3338-7630-9813-07784,2022-11-20,1668978838,Charged,OP5355,Pro Version -  Monthly Subscription (Live Wallpapers - 3D Wallpaper),com.livewallpaper3D.cool.wallpapers.free.wallpaper4K.parallax,subscription,iapmonthly,MYR,17.92,1.07,18.99,,,42600,MY,p1m,,4992313473829035528,Yes,,,
GPA.3310-7682-0393-32186,2022-11-21,1668990850,Charged,gta8wifi,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,USD,2.99,0.00,2.99,HIAWASSEE,FL,32818,US,,,4992313473829035528,Yes,,,
GPA.3360-9113-2620-64017,2022-11-21,1668991950,Charged,panther,Premium Version -  Yearly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iap1year,USD,5.99,0.40,6.39,Sewell,NJ,08080,US,p1y,,4992313473829035528,Yes,,,
GPA.3319-1649-4370-97567,2022-11-21,1669017431,Charged,1904, PDF Reader - Permanent Premium (PDF Tools: PDF Reader - Editor),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,IDR,"93,000.00","10,230.00","103,230.00",,,,ID,,,4992313473829035528,Yes,,,
GPA.3300-6805-8126-49622,2022-11-21,1669019279,Charged,r8s,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,AUD,4.17,0.42,4.59,The Gap,QLD,4061,AU,,,4992313473829035528,Yes,,,
GPA.3330-0650-5502-46227,2022-11-21,1669027286,Charged,q2q,Remove all Ads forever (Currency Converter),currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,GHS,12.77,2.23,15.00,.,,,GH,,,4992313473829035528,Yes,,,
GPA.3380-7616-3370-68792,2022-11-21,1669034673,Charged,a51, PDF Reader - Permanent Premium (PDF Tools: PDF Reader - Editor),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.45,1.04,6.49,,,,DE,,,4992313473829035528,Yes,,,
GPA.3339-4131-7897-73217,2022-11-21,1669035456,Charged,HWANE,Premium Version -  Forever (Live Wallpapers - 3D Wallpaper),com.livewallpaper3D.cool.wallpapers.free.wallpaper4K.parallax,inapp,iapforever,JPY,"1,500.00",0.00,"1,500.00",,,9040304,JP,,,4992313473829035528,Yes,,,
GPA.3361-7004-4705-84264,2022-11-21,1669035583,Charged,c1s,iapforever (Time Warp Scan - Face Warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,EUR,3.54,0.85,4.39,,,,GR,,,4992313473829035528,Yes,,,
GPA.3319-9937-4498-95728,2022-11-21,1669037486,Charged,r5q, PDF Reader - Permanent Premium (PDF Tools: PDF Reader - Editor),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.36,1.13,6.49,,,,NL,,,4992313473829035528,Yes,,,
GPA.3322-5357-2278-11162,2022-11-21,1669037901,Charged,r8q,Premium Version -  Yearly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iap1year,USD,5.99,0.61,6.60,CHICAGO,IL,60617,US,p1y,,4992313473829035528,Yes,,,
GPA.3365-7147-6965-24465,2022-11-21,1669040189,Charged,p3s,Premium Version -  Yearly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iap1year,BRL,29.99,0.00,29.99,Brasília,DF,70376-080,BR,p1y,,4992313473829035528,Yes,,,
GPA.3397-7141-7539-06191,2022-11-21,1669051582,Charged,K118_EEA,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.71,1.28,7.99,,,,DE,,,4992313473829035528,Yes,,,
GPA.3364-3507-7375-81881,2022-11-21,1669057405,Charged,b0q,iapforever (Time Warp Scan - Face Warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,USD,3.99,0.22,4.21,GREENVILLE,WI,54942,US,,,4992313473829035528,Yes,,,
GPA.3316-9989-9078-46410,2022-11-21,1669061198,Refund,c2q,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,USD,5.99,0.00,-5.99,NAPLES,FL,34104,US,,,4992313473829035528,Yes,,,
GPA.3395-8174-1016-17815..0,2022-11-21,1669063071,Charged,,Pro Version -  Monthly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,EUR,4.12,0.87,4.99,,,,NL,p1m,,4992313473829035528,Yes,,,
GPA.3308-4609-1746-17409,2022-11-21,1669063378,Charged,OP4F4DL1,iapforever (Time Warp Scan - Face Warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,EUR,3.49,0.70,4.19,,,,SK,,,4992313473829035528,Yes,,,
GPA.3381-2726-3433-58868,2022-11-21,1669066209,Charged,r0s,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,GBP,2.24,0.45,2.69,,,,GB,,,4992313473829035528,Yes,,,
GPA.3363-3298-5563-79243,2022-11-22,1669084734,Charged,b0q,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,THB,111.21,7.79,119.00,ระยอง,ระยอง,21120,TH,,,4992313473829035528,Yes,,,
GPA.3331-4394-6843-50343,2022-11-22,1669087644,Charged,beyondx,Remove all Ads forever (Currency Converter),currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,AUD,3.90,0.39,4.29,,,4571,AU,,,4992313473829035528,Yes,,,
GPA.3361-6237-5649-99754,2022-11-22,1669104163,Charged,octopus_cheets,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.55,1.44,7.99,,,,IT,,,4992313473829035528,Yes,,,
GPA.3326-3534-5861-42384,2022-11-22,1669112714,Charged,sofiar,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,30.99,0.00,30.99,Taboão da Serra,SP,06763-180,BR,,,4992313473829035528,Yes,,,
GPA.3312-8911-5468-13855,2022-11-22,1669114828,Charged,f2q,Remove all Ads forever (Currency Converter),currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,USD,2.99,0.00,2.99,APO,AP,96218,US,,,4992313473829035528,Yes,,,
GPA.3393-7355-3738-37557,2022-11-22,1669115086,Charged,b0q,Remove all Ads forever (Currency Converter),currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,BRL,15.99,0.00,15.99,Fortaleza,CE,60191-156,BR,,,4992313473829035528,Yes,,,
GPA.3395-0682-4738-31594,2022-11-22,1669115167,Charged,HWSTK-HF,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,SAR,11.30,1.69,12.99,,,14716,SA,,,4992313473829035528,Yes,,,
GPA.3329-7572-3500-82812..2,2022-11-22,1669125742,Charged,,Pro Version -  Monthly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,USD,3.99,0.35,4.34,BRONX,NY,10475,US,p1m,,4992313473829035528,Yes,,,
GPA.3366-7779-9236-55286,2022-11-22,1669132819,Charged,beyond1q,Pro Version -  Monthly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,USD,3.99,0.00,3.99,PRYOR,OK,74361,US,p1m,,4992313473829035528,Yes,,,
GPA.3373-9269-8499-41948,2022-11-22,1669142276,Charged,b2q,Premium Version -  Yearly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iap1year,KRW,"7,727.00",773.00,"8,500.00",,,54837,KR,p1y,,4992313473829035528,Yes,,,
GPA.3356-7126-9012-51899,2022-11-22,1669143992,Charged,a31,Premium Version -  Yearly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iap1year,THB,210.28,14.72,225.00,พิษณุโลก,พิษณุโลก,65000,TH,p1y,,4992313473829035528,Yes,,,
GPA.3358-0819-9561-82331,2022-11-22,1669144874,Refund,viva,Remove all ads (PDF Converter: Photo To PDF),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,TRY,22.03,-3.96,-25.99,,,,TR,,,4992313473829035528,Yes,,,
GPA.3334-0514-8179-32267,2022-11-22,1669148886,Charged,TECNO-CE8,Remove all Ads forever (Currency Converter),currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,TRY,22.03,3.96,25.99,,,42356,TR,,,4992313473829035528,Yes,,,
