Order Number,Order Charged Date,Order Charged Timestamp,Financial Status,Device Model,Product Title,Product ID,Product Type,SKU ID,Currency of Sale,Item Price,Taxes Collected,Charged Amount,City of Buyer,State of Buyer,Postal Code of Buyer,Country of Buyer,Base Plan ID,Offer ID
GPA.3376-3913-8093-18153,2021-10-01,1633049327,Charged,beyond0q,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,USD,2.99,0.00,2.99,North Charleston,SC,29406,US,,
GPA.3390-4791-4433-01660,2021-10-01,1633050200,Charged,XQ-BT52,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,HKD,48.00,0.00,48.00,Sha Tin,New Territories,,HK,,
GPA.3382-4047-9232-75182,2021-10-01,1633054807,Charged,a51,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,NZD,4.17,0.62,4.79,,,3600,NZ,,
GPA.3364-4132-0501-16326,2021-10-01,1633057001,Charged,p3s,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,USD,6.55,0.00,6.55,Sfv Catamarca,Buenos Aires,4700,AR,,
GPA.3370-2956-4535-33754,2021-10-01,1633065523,Charged,ASUS_I001_1,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,JPY,680.00,0.00,680.00,飯能市双柳,埼玉県,357-0021,JP,,
GPA.3363-4264-2639-32549,2021-10-01,1633066467,Charged,joyeuse,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,SEK,52.00,13.00,65.00,,,,SE,,
GPA.3394-1476-1611-60422,2021-10-01,1633069596,Charged,a22,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,TZS,"14,000.00",0.00,"14,000.00",Dar Es Salaam,,35191,TZ,,
GPA.3353-9401-5984-11826,2021-10-01,1633069970,Charged,beyond1,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.41,1.08,6.49,,,,FR,,
GPA.3361-5920-9251-33103,2021-10-01,1633074140,Charged,a70q,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.28,1.21,6.49,,,,PT,,
GPA.3335-2912-2603-70529,2021-10-01,1633075963,Charged,2023,All Document - No ads forever (Documents App: Word Document Free - Open Office),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,IDR,"81,000.00","8,100.00","89,100.00",,,78124,ID,,
GPA.3345-1388-9108-81997,2021-10-01,1633077625,Charged,a01core,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,RUB,224.17,44.83,269.00,Москва,Москва,127287,RU,,
GPA.3383-8787-6131-55475,2021-10-01,1633078246,Charged,OnePlus7T,All Document - No ads forever (Documents App: Word Document Free - Open Office),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,UAH,149.99,0.00,149.99,Черкасы,Черкаська область,20610,UA,,
GPA.3359-0964-1436-72923,2021-10-01,1633079911,Charged,caprip,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,EUR,2.51,0.48,2.99,,,,DE,,
GPA.3358-6498-2134-39205,2021-10-01,1633082868,Charged,HWVOG,"All Document - No ads forever (Documents To Go: Word Document Reader, PDF Expert)",com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,GBP,4.07,0.82,4.89,,,,GB,,
GPA.3314-9825-2421-96804,2021-10-01,1633085013,Charged,a21s,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,4.99,1.00,5.99,,,,FR,,
GPA.3374-4575-2810-41890,2021-10-01,1633086755,Charged,crosshatch,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,GBP,4.57,0.92,5.49,,,,GB,,
GPA.3354-1265-5726-30181,2021-10-01,1633087604,Charged,r8q,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.32,1.17,6.49,,,,IT,,
GPA.3388-9788-8938-17849,2021-10-01,1633087722,Charged,lavender,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,3.99,1.00,4.99,,,,FR,,
GPA.3315-0642-7221-47389,2021-10-01,1633090499,Charged,r8q,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,5.03,0.96,5.99,,,,DE,,
GPA.3347-3395-5797-19397,2021-10-01,1633092872,Charged,r8s,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,PEN,26.99,0.00,26.99,Lima,,,PE,,
GPA.3344-1157-5113-53707,2021-10-01,1633093301,Charged,a7y17lte,Remove all ads (PDF Converter: Photo To PDF - PDF Maker),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,SAR,11.30,1.69,12.99,,,,SA,,
GPA.3370-6092-6021-92654,2021-10-01,1633095669,Charged,beyond2,All Document - No ads forever (Documents App: Word Document Free - Open Office),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,ILS,18.00,0.00,18.00,רמת השרון,,4703777,IL,,
GPA.3377-5681-9550-54081,2021-10-01,1633095835,Charged,W-V730,All Document - No ads forever (Documents App: Word Document Free - Open Office),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,EUR,4.99,1.00,5.99,,,,FR,,
GPA.3390-6112-5075-04127,2021-10-01,1633098394,Charged,BV9100,All Document - No ads forever (Documents App: Word Document Free - Open Office),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,KZT,"2,390.00",0.00,"2,390.00",Астана,,,KZ,,
GPA.3308-7749-5074-19756,2021-10-01,1633100537,Charged,ginkgo,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,GBP,2.24,0.45,2.69,,,,GB,,
GPA.3339-9977-6011-89907,2021-10-01,1633101148,Charged,acexlm,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,USD,5.99,0.58,6.57,Memphis,TN,38109,US,,
GPA.3384-4836-1201-86396,2021-10-01,1633102462,Charged,a30s,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,30.99,0.00,30.99,Rio de Janeiro,RJ,20771580,BR,,
GPA.3356-9110-2811-35864,2021-10-01,1633102815,Charged,blueline,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,GBP,4.57,0.92,5.49,,,,GB,,
GPA.3377-2158-3710-28835,2021-10-01,1633104700,Charged,c2s,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,GHS,35.00,6.12,41.12,Madina,,,GH,,
GPA.3380-0535-0402-05302,2021-10-01,1633106376,Charged,a30,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,COP,"25,500.00",0.00,"25,500.00",,,,CO,,
GPA.3396-4665-0080-76983,2021-10-01,1633107507,Charged,q2q,All Document - No ads forever (Documents App: Word Document Free - Open Office),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,RON,23.52,4.47,27.99,,,,RO,,
GPA.3372-9300-9729-90738,2021-10-01,1633107652,Charged,d2s,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,THB,84.11,5.89,90.00,Bangkok,,,TH,,
GPA.3303-1576-9641-82254,2021-10-01,1633108656,Charged,a52xq,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.45,1.04,6.49,,,,DE,,
GPA.3321-2771-4115-54220,2021-10-01,1633109537,Charged,2011,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,INR,466.10,83.90,550.00,Dehradun,Uttarakhand,248001,IN,,
GPA.3363-0728-3616-70857,2021-10-01,1633112433,Charged,foles,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,USD,5.99,0.36,6.35,Holland,MI,49424,US,,
GPA.3321-2210-8221-11984,2021-10-01,1633115745,Charged,TECNO-KD7,"All Document - No ads forever (Documents To Go: Word Document Reader, PDF Expert)",com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,GHS,35.00,6.12,41.12,Ho,,,GH,,
GPA.3319-1017-2196-75545,2021-10-01,1633118467,Charged,a20s,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,USD,6.49,0.75,7.24,Guaynabo Puerto Rico,,00971,PR,,
GPA.3352-1746-1921-98303,2021-10-01,1633121369,Charged,taimen,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,USD,5.99,0.40,6.39,FINDLAY,OH,45840,US,,
GPA.3320-0562-7657-21697,2021-10-01,1633122323,Charged,a12,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,THB,84.11,5.89,90.00,,,10400,TH,,
GPA.3387-2403-3713-88156,2021-10-01,1633125826,Charged,c2s,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,30.99,0.00,30.99,Nossa Senhora do Socorro,SE,49160-000,BR,,
GPA.3312-3618-6328-62263,2021-10-01,1633127906,Charged,OP4F0BL1,All Document - No ads forever (Documents App: Word Document Free - Open Office),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,EUR,4.95,1.04,5.99,,,,NL,,
GPA.3332-5513-0008-22632,2021-10-02,1633133242,Charged,OP4C5FL1,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,INR,466.10,83.90,550.00,Mumbai,Maharashtra,400083,IN,,
GPA.3380-3382-2003-34800,2021-10-02,1633133504,Charged,greatqlteue,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,USD,2.99,0.00,2.99,Clovis,CA,93611,US,,
GPA.3379-9187-7489-04711,2021-10-02,1633139469,Charged,HWMAR,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,CLP,"4,454.00",846.00,"5,300.00",Puerto Montt,Los Lagos,,CL,,
GPA.3304-3247-0731-23276,2021-10-02,1633144481,Charged,o1q,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,HKD,48.00,0.00,48.00,荃灣,新界,,HK,,
GPA.3319-2364-8766-94840,2021-10-02,1633147050,Charged,j7e3g,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EGP,97.99,0.00,97.99,Giza,,,EG,,
GPA.3364-7785-2394-52560,2021-10-02,1633147338,Charged,Sprout,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,USD,5.99,0.69,6.68,"Ceiba, Puerto Rico USA",,00735,PR,,
GPA.3397-4884-1893-61844,2021-10-02,1633153028,Charged,a42xq,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,MYR,27.35,1.64,28.99,,,,MY,,
GPA.3332-3410-9744-60057,2021-10-02,1633154448,Charged,joyeuse,All Document - No ads forever (Documents App: Word Document Free - Open Office),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,EUR,4.61,0.88,5.49,,,,DE,,
GPA.3330-3310-4073-50278,2021-10-02,1633155687,Charged,guamp,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,SAR,24.34,3.65,27.99,Riyadh,,,SA,,
GPA.3385-3130-6050-90064,2021-10-02,1633157406,Charged,venus,All Document - No ads forever (Documents App: Word Document Free - Open Office),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,EUR,4.61,0.88,5.49,,,,DE,,
GPA.3364-5395-6832-38052,2021-10-02,1633165051,Charged,duo,"All Document - No ads forever (Documents To Go: Word Document Reader, PDF Expert)",com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,GBP,4.07,0.82,4.89,,,,GB,,
GPA.3374-6652-8156-09451,2021-10-02,1633165305,Charged,z3s,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,SAR,23.47,3.52,26.99,Jeddah,,23434,SA,,
GPA.3340-9418-3952-22564,2021-10-02,1633167899,Refund,herolte,All Document - No ads forever (Documents App: Word Document Free - Open Office),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,EUR,3.91,-0.90,-5.99,,,,IT,,
GPA.3324-7697-1206-40592,2021-10-02,1633170267,Charged,starlte,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,4.99,1.00,5.99,,,,FR,,
GPA.3375-6648-5665-91357,2021-10-02,1633173858,Charged,greatlte,Remove all ads (PDF Converter: Photo To PDF - PDF Maker),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,MXN,56.03,8.97,65.00,,,36670,MX,,
GPA.3329-1345-0923-94273,2021-10-02,1633174320,Refund,heatqlte,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,EUR,2.49,-0.50,-2.99,,,,SK,,
GPA.3314-8723-1421-83619,2021-10-02,1633174953,Charged,greatlte,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,AED,22.85,1.14,23.99,,إمارة دبيّ,,AE,,
GPA.3388-1305-1861-22576,2021-10-02,1633175388,Charged,a12,"All Document - No ads forever (Documents To Go: Word Document Reader, PDF Expert)",com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,PHP,285.00,0.00,285.00,,,1630,PH,,
GPA.3326-2964-6600-21148,2021-10-02,1633175536,Charged,a30,All Document - No ads forever (Documents App: Word Document - Open Office),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,CLP,"4,370.00",830.00,"5,200.00",,,,CL,,
GPA.3321-1588-1340-70543,2021-10-02,1633176095,Charged,ginkgo,Remove all ads (PDF Converter: Photo To PDF - PDF Maker),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,CLP,"2,101.00",399.00,"2,500.00",,,,CL,,
GPA.3339-5356-7127-30392,2021-10-02,1633178893,Charged,d2s,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,MXN,128.45,20.55,149.00,Ciudad de México,CDMX,06720,MX,,
GPA.3310-2403-7073-82386,2021-10-02,1633179682,Charged,hlte,All Document - No ads forever (Documents App: Word Document - Open Office),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,EUR,4.91,1.08,5.99,,,,IT,,
GPA.3397-6471-3787-28029,2021-10-02,1633183455,Charged,d1,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,SGD,8.39,0.59,8.98,,,350103,SG,,
GPA.3306-9625-8750-71016,2021-10-02,1633191074,Charged,wisdom,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,HKD,48.00,0.00,48.00,,-,,HK,,
GPA.3371-7458-9770-80326,2021-10-02,1633191525,Charged,m21,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.45,1.04,6.49,,,,DE,,
GPA.3329-7316-6244-56660,2021-10-02,1633192324,Charged,r8q,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,INR,466.10,83.90,550.00,Kalamassery,Kerala,682022,IN,,
GPA.3331-0439-4917-54638,2021-10-02,1633192688,Charged,greatlte,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.64,1.35,6.99,,,,FI,,
GPA.3328-0792-3070-75804,2021-10-02,1633194750,Charged,TB-X505L,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,EUR,2.49,0.60,3.09,,,,FI,,
GPA.3387-4902-9595-40198,2021-10-02,1633198440,Charged,OnePlus9Pro,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,INR,466.10,83.90,550.00,Bangalore,ANDAMAN AND NICOBAR ISLANDS,560037,IN,,
GPA.3301-7837-6969-00080,2021-10-02,1633199891,Charged,q2q,"All Document - No ads forever (Documents To Go: Word Document Reader, PDF Expert)",com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,THB,186.92,13.08,200.00,,,10310,TH,,
GPA.3382-2428-4094-85890,2021-10-02,1633201145,Charged,a10e,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,USD,2.99,0.00,2.99,N LAS VEGAS,NV,89031,US,,
GPA.3386-2848-3358-48485,2021-10-02,1633203333,Charged,c2s,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,30.99,0.00,30.99,Campos dos Goytacazes,RJ,28035053,BR,,
GPA.3308-7749-5074-19756,2021-10-02,1633204753,Refund,ginkgo,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,GBP,2.24,-0.45,-2.69,,,,GB,,
GPA.3348-6275-6503-32506,2021-10-02,1633211143,Refund,malta,Remove all ads (PDF Converter: Photo To PDF - PDF Maker),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,MXN,56.03,-8.97,-65.00,,,45403,MX,,
GPA.3344-0285-5889-80342,2021-10-03,1633219475,Charged,kiev,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,USD,6.49,0.75,7.24,TOA BAJA,PR,00949,US,,
GPA.3307-5999-7568-69061,2021-10-03,1633243058,Charged,o1s,All Document - No ads forever (Documents App: Word Document - Open Office),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,EUR,4.83,1.16,5.99,,,,GR,,
GPA.3398-1224-5549-23683,2021-10-03,1633250006,Charged,begonia,All Document - No ads forever (Documents App: Word Document - Open Office),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,EUR,4.99,1.00,5.99,,,,FR,,
GPA.3371-6323-0929-94347,2021-10-03,1633254603,Charged,d1,All Document - No ads forever (Documents App: Word Document - Open Office),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,AED,20.94,1.05,21.99,,أبو ظبي,,AE,,
GPA.3308-6477-3122-67061,2021-10-03,1633256443,Charged,a51,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,GBP,4.57,0.92,5.49,,,,GB,,
GPA.3310-0878-6617-60235,2021-10-03,1633260853,Charged,G6_pro,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.36,1.13,6.49,,,,ES,,
GPA.3328-4615-5905-08331,2021-10-03,1633261682,Refund,a12,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,MYR,12.25,-0.74,-12.99,,,,MY,,
GPA.3333-2473-7607-29456,2021-10-03,1633265011,Charged,a40,"All Document - No ads forever (Documents To Go: Word Document Reader, PDF Expert)",com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,GBP,4.07,0.82,4.89,,,,GB,,
GPA.3360-4804-5532-95690,2021-10-03,1633266700,Charged,K1001P95,All Document - No ads forever (Documents App: Word Document - Open Office),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,EUR,4.95,1.04,5.99,,,,NL,,
GPA.3319-9885-1639-62751,2021-10-03,1633267470,Charged,c2s,All Document - No ads forever (Documents App: Word Document - Open Office),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,BRL,28.99,0.00,28.99,São Paulo,SP,04005001,BR,,
GPA.3355-1140-4441-56405,2021-10-03,1633268359,Charged,OnePlus7TPro,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,THB,186.92,13.08,200.00,Krasesin,สงขลา,90270,TH,,
GPA.3361-4620-5398-38842,2021-10-03,1633269600,Charged,SCV46,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,JPY,310.00,0.00,310.00,,,3710016,JP,,
GPA.3376-7866-0687-59107,2021-10-03,1633269786,Charged,a5y17lte,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,PLN,11.37,2.62,13.99,,,,PL,,
GPA.3341-9369-3448-70201,2021-10-03,1633271223,Charged,a12,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,ZAR,91.30,13.69,104.99,Hammarsdale,,3700,ZA,,
GPA.3322-0421-7885-32335,2021-10-03,1633273596,Charged,a20e,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,DKK,38.40,9.60,48.00,,,,DK,,
GPA.3362-6871-2890-63976,2021-10-03,1633275879,Charged,beyond2,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,USD,6.55,0.00,6.55,Conakry,,,GN,,
GPA.3388-0462-9065-95139,2021-10-03,1633276465,Charged,starlte,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,GBP,4.57,0.92,5.49,,,,GB,,
GPA.3389-7232-9492-60974,2021-10-03,1633278138,Charged,dh0lm,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,CAD,7.49,1.12,8.61,Bell Island,NL,A0A 4H0,CA,,
GPA.3301-9068-8662-97938,2021-10-03,1633280078,Charged,angelican,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,PLN,11.37,2.62,13.99,,,,PL,,
GPA.3384-0193-7297-83392,2021-10-03,1633280294,Charged,a10e,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,USD,2.99,0.21,3.20,NEWPORT,RI,02840,US,,
GPA.3369-5352-7415-51547,2021-10-03,1633282867,Charged,z3s,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,NOK,55.20,13.80,69.00,,,,NO,,
GPA.3319-5290-7929-30465,2021-10-03,1633283276,Charged,HWJKM-H,Remove all ads (PDF Converter: Photo To PDF - PDF Maker),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,CLP,"2,101.00",399.00,"2,500.00",,,,CL,,
GPA.3316-9328-7566-22722,2021-10-03,1633284368,Charged,f2q,"All Document - No ads forever (Documents To Go: Word Document Reader, PDF Expert)",com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,SGD,7.47,0.52,7.99,,,530961,SG,,
GPA.3311-5354-2730-99792,2021-10-03,1633286202,Charged,OP4F2F,Remove all ads (PDF Converter: Photo To PDF - PDF Maker),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,EUR,2.49,0.50,2.99,,,,FR,,
GPA.3369-9444-6674-29582,2021-10-03,1633287646,Charged,beyond1,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,CZK,132.22,27.77,159.99,,,,CZ,,
GPA.3383-8923-3401-32462,2021-10-03,1633291824,Charged,d2s,All Document - No ads forever (Documents App: Word Document - Open Office),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,ILS,18.00,0.00,18.00,Petah Tiqwa,,4977356,IL,,
GPA.3379-9125-3645-55486,2021-10-03,1633294570,Charged,d2q,All Document - No ads forever (Documents App: Word Document - Open Office),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,USD,5.49,0.33,5.82,GLYNDON,MD,21136,US,,
GPA.3326-5781-7882-26656,2021-10-03,1633298268,Charged,ocean,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,EUR,2.49,0.50,2.99,,,,FR,,
