Order Number,Order Charged Date,Order Charged Timestamp,Financial Status,Device Model,Product Title,Product ID,Product Type,SKU ID,Currency of Sale,Item Price,Taxes Collected,Charged Amount,City of Buyer,State of Buyer,Postal Code of Buyer,Country of Buyer,Base Plan ID,Offer ID,Group ID,First USD 1M Eligible,Promotion ID,Coupon Value,Discount Rate
GPA.3343-7639-8814-95907,2022-08-02,1659409880,Charged,OP4EE8L1,Remove all ads forever (Big Font: Enlarge font),bigfont.enlargefont.largerfont.changefontsize,inapp,iap_remove_ads_01,TWD,63.00,3.00,66.00,,,338,TW,,,4992313473829035528,Yes,,,
GPA.3321-7687-7013-45377..8,2022-08-02,1659410234,Charged,,Pro Version -  Monthly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,USD,3.49,0.21,3.70,Coatesville,PA,19320,US,,,4992313473829035528,Yes,,,
GPA.3312-5963-5374-86137,2022-08-02,1659417653,Charged,a21s,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.66,1.33,7.99,,,,AT,,,4992313473829035528,Yes,,,
GPA.3394-2239-9713-78724,2022-08-02,1659421456,Charged,OP4F43L1,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,INR,466.10,83.90,550.00,,,,IN,,,4992313473829035528,Yes,,,
GPA.3360-9944-0243-81647,2022-08-02,1659426538,Charged,gta7litewifi,Premium Version -  Yearly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iap1year,DKK,39.20,9.80,49.00,,,,DK,p1y,,4992313473829035528,Yes,,,
GPA.3369-1005-7823-32685,2022-08-02,1659426823,Charged,a9y18qlte,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,TRY,53.38,9.61,62.99,,,,TR,,,4992313473829035528,Yes,,,
GPA.3361-2349-6908-97062,2022-08-02,1659427012,Charged,y2s,Premium Version -  Yearly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iap1year,EUR,5.28,1.21,6.49,,,,IE,p1y,,4992313473829035528,Yes,,,
GPA.3317-3527-2934-04578,2022-08-02,1659429627,Charged,dreamlte,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,EUR,2.66,0.53,3.19,,,,AT,,,4992313473829035528,Yes,,,
GPA.3395-9193-3132-76037,2022-08-02,1659430040,Charged,BL6000Pro,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.32,1.28,7.60,,,,DE,,,4992313473829035528,Yes,Points used only,,0.00%
GPA.3340-7389-7192-24182..0,2022-08-02,1659433481,Charged,,Premium version - Once every 6 months (Crown Heart Photo Editor),com.volio.stickers.heart.crown.camera.photoeditor,subscription,premium6month,THB,140.19,9.81,150.00,,,51140,TH,,,4992313473829035528,Yes,,,
GPA.3323-6770-5797-63830,2022-08-02,1659442489,Charged,dragon,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,UAH,166.66,33.33,199.99,,,,UA,,,4992313473829035528,Yes,,,
GPA.3300-0276-7232-71441,2022-08-02,1659447412,Charged,p3s,Premium Version -  Permanly (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,EUR,7.43,1.56,8.99,,,,ES,,,4992313473829035528,Yes,,,
GPA.3300-1020-8449-69800,2022-08-02,1659449786,Charged,c2q,Premium Version -  Yearly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iap1year,USD,5.49,0.56,6.05,CHICAGO,IL,60657,US,p1y,,4992313473829035528,Yes,,,
GPA.3336-8202-7453-23187..6,2022-08-02,1659453882,Charged,,Pro Version -  Monthly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,TRY,38.97,7.02,45.99,Zonguldak,,67020,TR,,,4992313473829035528,Yes,,,
GPA.3349-8320-6205-75615..1,2022-08-02,1659454188,Charged,,Pro Version -  Monthly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,USD,3.99,0.19,4.18,DENVER,CO,80219,US,p1m,,4992313473829035528,Yes,,,
GPA.3369-4138-8588-59231,2022-08-02,1659454635,Charged,flashlmdd,Premium Version -  Yearly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iap1year,KRW,"7,182.00",718.00,"7,900.00",강남구,서울특별시,06370,KR,p1y,,4992313473829035528,Yes,,,
GPA.3385-1855-6852-59143,2022-08-02,1659455486,Charged,m11q,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,INR,466.10,83.90,550.00,Sainthia,West Bengal,731234,IN,,,4992313473829035528,Yes,,,
GPA.3313-1339-9779-44331,2022-08-02,1659456082,Charged,X306F,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,CHF,6.90,0.00,6.90,Buchs,,5033,CH,,,4992313473829035528,Yes,,,
GPA.3313-3859-7262-48801,2022-08-02,1659456959,Charged,kukui_cheets,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,SEK,68.00,17.00,85.00,,,,SE,,,4992313473829035528,Yes,,,
GPA.3372-6233-1875-13769,2022-08-02,1659462857,Charged,a7y18lte, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.45,1.04,6.49,,,,DE,,,4992313473829035528,Yes,,,
GPA.3305-1850-2208-01631,2022-08-02,1659467223,Charged,OnePlus6T,Premium Version -  Yearly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iap1year,EUR,5.28,1.21,6.49,,,,IE,p1y,,4992313473829035528,Yes,,,
GPA.3369-0233-7370-47565,2022-08-02,1659468180,Charged,a72q,Pro Version -  Monthly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,BRL,16.99,0.00,16.99,São Paulo,SP,05017-040,BR,p1m,,4992313473829035528,Yes,,,
GPA.3303-2637-4148-70098,2022-08-02,1659472621,Charged,o1q,iapforever (Time Warp Scan - Face warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,USD,3.99,0.00,3.99,NORFOLK,VA,23513,US,,,4992313473829035528,Yes,,,
GPA.3355-6105-0424-38608,2022-08-02,1659472868,Charged,crownqlteue,Premium Version -  Permanly (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,USD,7.49,0.45,7.94,Louisville,KY,40204,US,,,4992313473829035528,Yes,,,
GPA.3396-4648-5235-36142,2022-08-02,1659475698,Charged,p3s,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,SEK,68.00,17.00,85.00,,,,SE,,,4992313473829035528,Yes,,,
GPA.3306-6533-7403-70199,2022-08-02,1659476648,Charged,gta8wifi,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,USD,7.49,0.58,8.07,CIBOLO,TX,78108,US,,,4992313473829035528,Yes,,,
GPA.3389-4933-6850-57311,2022-08-02,1659476993,Charged,cepheus,iapforever (Time Warp Scan - Face warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,EUR,3.52,0.77,4.29,,,,IT,,,4992313473829035528,Yes,,,
GPA.3393-8113-1053-46367,2022-08-02,1659478022,Charged,octopus_cheets,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,USD,7.49,0.62,8.11,Wills Point,TX,75169,US,,,4992313473829035528,Yes,,,
GPA.3356-8589-7475-69379,2022-08-02,1659482776,Charged,a52sxq,Premium Version -  Yearly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iap1year,KRW,"7,182.00",718.00,"7,900.00",,,15541,KR,p1y,,4992313473829035528,Yes,,,
GPA.3323-6272-9699-69642,2022-08-02,1659483194,Charged,r8s,iapforever (Time Warp Scan - Face warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,EUR,3.49,0.70,4.19,,,,FR,,,4992313473829035528,Yes,,,
GPA.3339-5514-6085-00173,2022-08-03,1659484846,Charged,r8q,Pro Version -  Monthly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,USD,3.49,0.00,3.49,LOS ANGELES,CA,91325,US,p1m,,4992313473829035528,Yes,,,
GPA.3335-1989-4985-16190,2022-08-03,1659485330,Charged,starlte,Premium Version -  Yearly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iap1year,EUR,5.23,1.26,6.49,,,,FI,p1y,,4992313473829035528,Yes,,,
GPA.3328-1491-7580-60066,2022-08-03,1659489196,Charged,a50,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,MXN,125.00,20.00,145.00,,,14100,MX,,,4992313473829035528,Yes,,,
GPA.3304-8362-7507-71647,2022-08-03,1659492313,Charged,sofiar, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,MXN,128.45,20.55,149.00,,,78398,MX,,,4992313473829035528,Yes,,,
GPA.3369-1949-0782-71944,2022-08-03,1659495804,Charged,zork_cheets,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,USD,7.49,0.00,7.49,SANTA ROSA,CA,95401,US,,,4992313473829035528,Yes,,,
GPA.3380-2598-7453-80392,2022-08-03,1659497675,Charged,guamna,iapforever (Time Warp Scan - Face warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,USD,3.81,0.00,3.81,Jason,,,UY,,,4992313473829035528,Yes,,,
GPA.3361-8138-3284-49810,2022-08-03,1659503866,Charged,kukui_cheets,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,AUD,9.99,1.00,10.99,,,3082,AU,,,4992313473829035528,Yes,,,
GPA.3340-7389-7192-24182..0,2022-08-03,1659504424,Refund,,Premium version - Once every 6 months (Crown Heart Photo Editor),com.volio.stickers.heart.crown.camera.photoeditor,subscription,premium6month,THB,140.19,-9.81,-150.00,,,51140,TH,,,4992313473829035528,Yes,,,
GPA.3378-7228-1908-05803,2022-08-03,1659507885,Charged,gts7l,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,KZT,"2,848.21",341.79,"3,190.00",Караганда,,,KZ,,,4992313473829035528,Yes,,,
GPA.3335-5451-0857-67098,2022-08-03,1659511207,Charged,p3s,Premium Version -  Permanly (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,SEK,79.20,19.80,99.00,,,,SE,,,4992313473829035528,Yes,,,
GPA.3324-8701-9303-54929,2022-08-03,1659511619,Charged,b0q, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,AED,23.80,1.19,24.99,,أبو ظبي,,AE,,,4992313473829035528,Yes,,,
GPA.3312-1371-9245-19579,2022-08-03,1659513937,Charged,a10s,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,VND,"69,000.00",0.00,"69,000.00",,,,VN,,,4992313473829035528,Yes,,,
GPA.3349-6191-5966-51824,2022-08-03,1659520018,Charged,y2s,Premium Version -  Yearly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iap1year,EUR,5.36,1.13,6.49,,,,NL,p1y,,4992313473829035528,Yes,,,
GPA.3365-0444-3728-86695,2022-08-03,1659523949,Charged,HWLYA,Premium Version -  Permanly (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,THB,280.37,19.63,300.00,,,,TH,,,4992313473829035528,Yes,,,
GPA.3373-4585-4178-50031,2022-08-03,1659524401,Charged,t2s, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.41,1.08,6.49,,,,FR,,,4992313473829035528,Yes,,,
GPA.3337-1905-6882-26139,2022-08-03,1659524576,Charged,gtaxlwifi,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.66,1.33,7.99,,,,FR,,,4992313473829035528,Yes,,,
GPA.3318-1377-4966-17057,2022-08-03,1659524642,Charged,q2q,Premium Version -  Yearly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iap1year,GBP,4.57,0.92,5.49,,,,GB,p1y,,4992313473829035528,Yes,,,
GPA.3327-1655-8092-74003,2022-08-03,1659527106,Charged,a51,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,5.03,0.96,5.99,,,,DE,,,4992313473829035528,Yes,,,
GPA.3300-2290-2109-95222,2022-08-03,1659532942,Charged,a12, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,GBP,4.57,0.92,5.49,,,,GB,,,4992313473829035528,Yes,,,
GPA.3301-1013-7030-54811,2022-08-03,1659534952,Charged,ginkgo,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,30.99,0.00,30.99,Água Clara,MS,79085040,BR,,,4992313473829035528,Yes,,,
GPA.3304-4943-6572-95371,2022-08-03,1659536043,Charged,a12s,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,CLP,"4,454.00",846.00,"5,300.00",,,4780000,CL,,,4992313473829035528,Yes,,,
GPA.3327-5332-1583-53043,2022-08-03,1659537779,Charged,rammus_cheets,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.66,1.33,7.99,,,,AT,,,4992313473829035528,Yes,,,
GPA.3354-1933-9775-16553,2022-08-03,1659538086,Charged,m51,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,30.99,0.00,30.99,Divisa Alegre,MG,39995-000,BR,,,4992313473829035528,Yes,,,
GPA.3301-0385-4586-41908,2022-08-03,1659538148,Charged,z3q,iapforever (Time Warp Scan - Face warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,USD,3.99,0.27,4.26,Lenoir,NC,28645,US,,,4992313473829035528,Yes,,,
GPA.3357-1049-4548-91266,2022-08-03,1659539429,Charged,HWMAR,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,4.99,1.00,5.99,,,,FR,,,4992313473829035528,Yes,,,
GPA.3389-5714-7612-64572,2022-08-03,1659539738,Charged,a10,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,PLN,12.19,2.80,14.99,,,,PL,,,4992313473829035528,Yes,,,
GPA.3343-5449-4167-69341,2022-08-03,1659539970,Charged,HWDUB-Q,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,PLN,12.19,2.80,14.99,,,,PL,,,4992313473829035528,Yes,,,
GPA.3388-3661-9804-57810,2022-08-03,1659541204,Charged,a52q,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,NGN,"2,874.42",215.58,"3,090.00",Abuja,FEDERAL CAPITAL TERRITORY,,NG,,,4992313473829035528,Yes,,,
GPA.3372-5705-5975-91282,2022-08-03,1659544262,Charged,OP515BL1,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,EUR,2.66,0.53,3.19,,,,SK,,,4992313473829035528,Yes,,,
GPA.3333-0590-6927-29009,2022-08-03,1659544618,Charged,r8q, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,CHF,5.90,0.00,5.90,Neuenhof,,5432,CH,,,4992313473829035528,Yes,,,
GPA.3346-5381-0635-78093,2022-08-03,1659549337,Charged,a50,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,30.99,0.00,30.99,Brasília,DF,72020490,BR,,,4992313473829035528,Yes,,,
GPA.3309-5121-7936-82665,2022-08-03,1659553195,Charged,oriole,Premium Version -  Permanly (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,EUR,7.43,1.56,8.99,,,,NL,,,4992313473829035528,Yes,,,
GPA.3358-9013-2933-56783,2022-08-03,1659555407,Charged,a42xq,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,GBP,2.24,0.45,2.69,,,,GB,,,4992313473829035528,Yes,,,
GPA.3306-0885-0945-76939,2022-08-03,1659557682,Charged,dh0lm,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,30.99,0.00,30.99,Osasco,SP,06184-020,BR,,,4992313473829035528,Yes,,,
GPA.3364-4884-7849-86678,2022-08-03,1659558488,Refund,b2q,Premium Version -  Yearly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iap1year,USD,5.49,-0.49,-5.98,NEW YORK,NY,10023,US,p1y,,4992313473829035528,Yes,,,
GPA.3304-9024-9758-97485,2022-08-03,1659561002,Charged,t2s,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,UAH,166.66,33.33,199.99,,,,UA,,,4992313473829035528,Yes,,,
GPA.3311-9369-6479-80138..5,2022-08-03,1659565394,Charged,,Pro Version -  Monthly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,GBP,2.91,0.58,3.49,,,,GB,,,4992313473829035528,Yes,,,
GPA.3394-2813-2305-78681,2022-08-03,1659568936,Charged,winner,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,4.99,1.00,5.99,,,,FR,,,4992313473829035528,Yes,,,
GPA.3363-6941-2411-11017,2022-08-04,1659573778,Charged,a70q,Pro Version -  Monthly Subscription (Live Wallpapers - 3D Wallpaper),com.livewallpaper3D.cool.wallpapers.free.wallpaper4K.parallax,subscription,iapmonthly,EUR,3.79,0.80,4.59,,,,BE,p1m,,4992313473829035528,Yes,,,
GPA.3303-9355-9558-08950,2022-08-04,1659575825,Charged,OP4B83L1,Premium Version -  Yearly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iap1year,PKR,"1,150.00",0.00,"1,150.00",Daska,,,PK,p1y,,4992313473829035528,Yes,,,
GPA.3345-4861-1733-29751,2022-08-04,1659576099,Charged,z3s,Buy remove ads forever (Text Image - Image Maker App),com.volio.textonphoto.writeonphotos.phototexteditor,inapp,percentofsaleremoveads,IDR,"75,000.00","8,250.00","83,250.00",Madiun,JAWA TIMUR,63116,ID,,,4992313473829035528,Yes,,,
