Order Number,Order Charged Date,Order Charged Timestamp,Financial Status,Device Model,Product Title,Product ID,Product Type,SKU ID,Currency of Sale,Item Price,Taxes Collected,Charged Amount,City of Buyer,State of Buyer,Postal Code of Buyer,Country of Buyer
GPA.3320-6501-9046-65571,2020-10-14,1602692962,Charged,beyond1,"Remove all anoying ads (Owl Note: Notes, Notepad & Notes App for Android)",owl.notes.notepad.notesappforandroid.notepadappforandroidfree,inapp,iapremoveadssale,GBP,2.33,0.46,2.79,,,,GB
GPA.3398-7636-4460-92322,2020-10-16,1602826865,Charged,a11q,"Remove all anoying ads (Owl Note: Notes, Notepad & Notes App for Android)",owl.notes.notepad.notesappforandroid.notepadappforandroidfree,inapp,iapremoveadssale,PHP,145.00,0.00,145.00,Bacolod,,6100,PH
GPA.3362-0555-9120-06661,2020-10-17,1602919584,Refund,zeroflte,"Remove all anoying ads (Owl Note: Notes, Notepad & Notes App for Android)",owl.notes.notepad.notesappforandroid.notepadappforandroidfree,inapp,iapremoveadssale,EUR,2.55,-0.54,-3.09,,,,NL
GPA.3353-7116-8062-89911,2020-10-18,1603015565,Charged,m31,"Remove all anoying ads (Owl Note: Notes, Notepad & Notes App for Android)",owl.notes.notepad.notesappforandroid.notepadappforandroidfree,inapp,iapremoveadssale,GBP,2.33,0.46,2.79,,,,GB
GPA.3314-1615-4803-58432,2020-10-18,1603023419,Charged,a40,"Remove all anoying ads (Owl Note: Notes, Notepad & Notes App for Android)",owl.notes.notepad.notesappforandroid.notepadappforandroidfree,inapp,iapremoveadssale,EUR,2.49,0.50,2.99,,,,FR
GPA.3359-6982-7136-22334,2020-10-18,1603028027,Charged,beyond1,"Remove all anoying ads (Owl Note: Notes, Notepad & Notes App for Android)",owl.notes.notepad.notesappforandroid.notepadappforandroidfree,inapp,iapremoveadssale,USD,2.99,0.25,3.24,UNINCORPORATED (1),WA,98684,US
GPA.3319-7079-1203-40208,2020-10-19,1603119874,Charged,zeroflte,"Remove all anoying ads (Owl Note: Notes, Notepad & Notes App for Android)",owl.notes.notepad.notesappforandroid.notepadappforandroidfree,inapp,iapremoveadssale,EUR,2.55,0.54,3.09,,,,NL
GPA.3315-7821-9871-86044,2020-10-20,1603177936,Charged,dream2qltechn,"Remove all anoying ads (Owl Note: Notes, Notepad & Notes App for Android)",owl.notes.notepad.notesappforandroid.notepadappforandroidfree,inapp,iapremoveadssale,HKD,23.00,0.00,23.00,Kwun Tong,Kowloon,,HK
GPA.3301-8017-8346-04197,2020-10-22,1603387883,Charged,x1s,"Remove all anoying ads (Owl Note: Notes, Notepad & Notes App for Android)",owl.notes.notepad.notesappforandroid.notepadappforandroidfree,inapp,iapremoveadssale,GBP,2.33,0.46,2.79,,,,GB
GPA.3350-2963-7088-94350,2020-10-22,1603393733,Charged,HWDUA-M,"Remove all anoying ads (Owl Note: Notes, Notepad & Notes App for Android)",owl.notes.notepad.notesappforandroid.notepadappforandroidfree,inapp,iapremoveadssale,GBP,2.33,0.46,2.79,,,,GB
GPA.3391-7867-6736-57775,2020-10-23,1603414144,Charged,HWPCT,"Remove all anoying ads (Owl Note: Notes, Notepad & Notes App for Android)",owl.notes.notepad.notesappforandroid.notepadappforandroidfree,inapp,iapremoveadssale,GBP,2.33,0.46,2.79,,,,GB
GPA.3372-3409-2771-20039,2020-10-23,1603469526,Charged,a51,"Remove all anoying ads (Owl Note: Notes, Notepad & Notes App for Android)",owl.notes.notepad.notesappforandroid.notepadappforandroidfree,inapp,iapremoveadssale,GBP,2.33,0.46,2.79,,,,GB
GPA.3303-7905-3794-94576,2020-10-23,1603470987,Charged,nash,"Remove all anoying ads (Owl Note: Notes, Notepad & Notes App for Android)",owl.notes.notepad.notesappforandroid.notepadappforandroidfree,inapp,iapremoveadssale,BRL,16.99,0.00,16.99,Ivorá,RS,98160000,BR
GPA.3369-6493-5819-17005,2020-10-24,1603535455,Charged,OP4C2DL1,"Remove all anoying ads (Owl Note: Notes, Notepad & Notes App for Android)",owl.notes.notepad.notesappforandroid.notepadappforandroidfree,inapp,iapremoveadssale,GBP,2.33,0.46,2.79,,,,GB
GPA.3328-6536-1034-94853,2020-10-24,1603557951,Charged,HWLYA,"Remove all anoying ads (Owl Note: Notes, Notepad & Notes App for Android)",owl.notes.notepad.notesappforandroid.notepadappforandroidfree,inapp,iapremoveadssale,GBP,2.33,0.46,2.79,,,,GB
GPA.3311-4055-7927-53422,2020-10-25,1603624447,Charged,r5q,"Remove all anoying ads (Owl Note: Notes, Notepad & Notes App for Android)",owl.notes.notepad.notesappforandroid.notepadappforandroidfree,inapp,iapremoveadssale,GBP,2.33,0.46,2.79,,,,GB
GPA.3392-8084-5633-17885,2020-10-25,1603648578,Charged,J8210,"Remove all anoying ads (Owl Note: Notes, Notepad & Notes App for Android)",owl.notes.notepad.notesappforandroid.notepadappforandroidfree,inapp,iapremoveadssale,GBP,2.33,0.46,2.79,,,,GB
GPA.3312-2260-1816-52712,2020-10-26,1603721524,Charged,G8441,"Remove all anoying ads (Owl Note: Notes, Notepad & Notes App for Android)",owl.notes.notepad.notesappforandroid.notepadappforandroidfree,inapp,iapremoveadssale,GBP,2.33,0.46,2.79,,,,GB
GPA.3328-0059-5563-87164,2020-10-27,1603837929,Charged,doha_n,"Remove all anoying ads (Owl Note: Notes, Notepad & Notes App for Android)",owl.notes.notepad.notesappforandroid.notepadappforandroidfree,inapp,iapremoveadssale,AUD,4.17,0.42,4.59,Bundanoon,NSW,2578,AU
GPA.3300-3614-9087-66610,2020-10-28,1603879099,Charged,y2s,"Remove all anoying ads (Owl Note: Notes, Notepad & Notes App for Android)",owl.notes.notepad.notesappforandroid.notepadappforandroidfree,inapp,iapremoveadssale,GBP,2.33,0.46,2.79,,,,GB
GPA.3321-3168-2942-56664,2020-10-28,1603927845,Charged,a10,"Remove all anoying ads (Owl Note: Notes, Notepad & Notes App for Android)",owl.notes.notepad.notesappforandroid.notepadappforandroidfree,inapp,iapremoveadssale,GBP,2.33,0.46,2.79,,,,GB
GPA.3377-3952-5908-70813,2020-10-31,1604126367,Charged,a50,"Remove all anoying ads (Owl Note: Notes, Notepad & Notes App for Android)",owl.notes.notepad.notesappforandroid.notepadappforandroidfree,inapp,iapremoveadssale,INR,220.34,39.66,260.00,Jabalpur,Madhya Pradesh,482004,IN
GPA.3318-4872-1869-30781,2020-10-31,1604132868,Charged,sargo,"Remove all anoying ads (Owl Note: Notes, Notepad & Notes App for Android)",owl.notes.notepad.notesappforandroid.notepadappforandroidfree,inapp,iapremoveadssale,EUR,2.49,0.50,2.99,,,,FR
GPA.3369-2971-6395-02961,2020-10-31,1604151545,Charged,CAP_sprout,"Remove all anoying ads (Owl Note: Notes, Notepad & Notes App for Android)",owl.notes.notepad.notesappforandroid.notepadappforandroidfree,inapp,iapremoveadssale,GBP,2.33,0.46,2.79,,,,GB
