Order Number,Order Charged Date,Order Charged Timestamp,Financial Status,Device Model,Product Title,Product ID,Product Type,SKU ID,Currency of Sale,Item Price,Taxes Collected,Charged Amount,City of Buyer,State of Buyer,Postal Code of Buyer,Country of Buyer,Base Plan ID,Offer ID,Group ID,First USD 1M Eligible,Promotion ID,Coupon Value,Discount Rate
GPA.3380-3784-7790-22796,2022-12-01,1669852851,Charged,a53x,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,CAD,3.79,0.49,4.28,Shallow Lake,ON,N0H 2K0,CA,,,4992313473829035528,Yes,,,
GPA.3381-3972-1037-67342..4,2022-12-01,1669854468,Charged,,Pro Version -  Monthly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,EUR,3.24,0.75,3.99,,,,PT,p1m,,4992313473829035528,Yes,,,
GPA.3389-0630-5229-76098..0,2022-12-01,1669855564,Charged,,Pro Version -  Monthly Subscription (Live Wallpapers - 3D Wallpaper),com.livewallpaper3D.cool.wallpapers.free.wallpaper4K.parallax,subscription,iapmonthly,USD,4.49,0.43,4.92,MOUNT VERNON,IL,62864,US,p1m,,4992313473829035528,Yes,,,
GPA.3370-3331-8936-98088,2022-12-01,1669872990,Charged,q4q,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,VND,"69,000.00",0.00,"69,000.00",,,,VN,,,4992313473829035528,Yes,,,
GPA.3346-2859-9614-15435..1,2022-12-01,1669880525,Charged,,Pro Version -  Monthly Subscription (Live Wallpapers - 3D Wallpaper),com.livewallpaper3D.cool.wallpapers.free.wallpaper4K.parallax,subscription,iapmonthly,CAD,5.49,0.71,6.20,Las Vegas,ON,M5A 1Z4,CA,p1m,,4992313473829035528,Yes,,,
GPA.3307-5627-8975-92575,2022-12-01,1669883714,Charged,a70q,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,SAR,23.47,3.52,26.99,,,,SA,,,4992313473829035528,Yes,,,
GPA.3306-3153-3025-45375,2022-12-01,1669895822,Charged,star2lte,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,4.99,1.00,5.99,,,,FR,,,4992313473829035528,Yes,,,
GPA.3306-4372-8901-51211..1,2022-12-01,1669896475,Charged,,Pro Version -  Monthly Subscription (Live Wallpapers - 3D Wallpaper),com.livewallpaper3D.cool.wallpapers.free.wallpaper4K.parallax,subscription,iapmonthly,EUR,3.79,0.80,4.59,,,,BE,p1m,,4992313473829035528,Yes,,,
GPA.3350-5002-8010-28455,2022-12-01,1669898456,Charged,b0q,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,THB,111.21,7.79,119.00,,,,TH,,,4992313473829035528,Yes,,,
GPA.3370-1846-1946-86928,2022-12-01,1669898763,Charged,a73xq,Premium Version -  Permanently (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,PHP,525.00,0.00,525.00,,,5000,PH,,,4992313473829035528,Yes,,,
GPA.3341-0069-3784-41903,2022-12-01,1669910566,Charged,Armor_3WT,No more Ads 4ever (File Viewer: View Documents),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,UAH,166.66,33.33,199.99,Kyiv,,02225,UA,,,4992313473829035528,Yes,,,
GPA.3338-6711-6970-92635,2022-12-01,1669931028,Charged,y2s, PDF Reader - Permanent Premium (PDF Tools: PDF Reader - Editor),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.45,1.04,6.49,,,,DE,,,4992313473829035528,Yes,,,
GPA.3353-0519-2088-31775,2022-12-01,1669934083,Charged,Augusta,Premium Version -  Forever (Live Wallpapers - 3D Wallpaper),com.livewallpaper3D.cool.wallpapers.free.wallpaper4K.parallax,inapp,iapforever,USD,12.99,0.00,12.99,ORANGE,CA,92865,US,,,4992313473829035528,Yes,,,
GPA.3321-2197-7798-84061,2022-12-01,1669934565,Refund,OnePlusN200TMO,removeads (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,removeads,USD,2.99,-0.25,-3.24,HOUSTON,TX,77004,US,,,4992313473829035528,Yes,,,
GPA.3399-1819-2147-77674,2022-12-02,1669945546,Charged,a30,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,30.99,0.00,30.99,Maricá,RJ,24913090,BR,,,4992313473829035528,Yes,,,
GPA.3318-3101-4482-27266,2022-12-02,1669962644,Charged,g0s,No more Ads 4ever (File Viewer: View Documents),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.71,1.28,7.99,,,,DE,,,4992313473829035528,Yes,,,
GPA.3300-3535-1461-03251,2022-12-02,1669969055,Charged,vili,Remove all Ads forever (Currency Converter),currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,RON,11.76,2.23,13.99,,,,RO,,,4992313473829035528,Yes,,,
GPA.3322-8994-1192-08425,2022-12-02,1669976092,Charged,a53x,Premium Version -  Permanently (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,BRL,47.99,0.00,47.99,Patrocínio,MG,38740000,BR,,,4992313473829035528,Yes,,,
GPA.3383-6601-9922-03667,2022-12-02,1669976576,Charged,a52sxq,Premium Version -  Yearly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iap1year,EUR,5.78,1.21,6.99,,,,NL,p1y,,4992313473829035528,Yes,,,
GPA.3316-7889-6859-78084,2022-12-02,1669979158,Charged,x20le_edp_14_v21,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,4.99,1.00,5.99,,,,FR,,,4992313473829035528,Yes,,,
GPA.3358-6499-9710-45928,2022-12-02,1669980548,Charged,c2q,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,KRW,"3,636.00",364.00,"4,000.00",,,06081,KR,,,4992313473829035528,Yes,,,
GPA.3336-8672-1874-78704..1,2022-12-02,1669980792,Charged,,Pro Version -  Monthly Subscription (Live Wallpapers - 3D Wallpaper),com.livewallpaper3D.cool.wallpapers.free.wallpaper4K.parallax,subscription,iapmonthly,PKR,750.00,0.00,750.00,Lahore,,,PK,p1m,,4992313473829035528,Yes,,,
GPA.3319-0729-8952-64388,2022-12-02,1669981261,Charged,sweet,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,4.95,1.04,5.99,,,,ES,,,4992313473829035528,Yes,,,
GPA.3374-8048-6012-00305..9,2022-12-02,1669985057,Charged,,Pro Version -  Monthly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,THB,140.19,9.81,150.00,อำเภอเมือง,นครปฐม,73000,TH,p1m,,4992313473829035528,Yes,,,
GPA.3300-5846-5622-85244,2022-12-02,1669989022,Charged,HWMRD-M1,Pro Version -  Monthly Subscription (Live Wallpapers - 3D Wallpaper),com.livewallpaper3D.cool.wallpapers.free.wallpaper4K.parallax,subscription,iapmonthly,HRK,28.80,7.20,36.00,,,,HR,p1m,,4992313473829035528,Yes,,,
GPA.3342-6265-5559-30794..0,2022-12-02,1669991356,Charged,,Premium Version -  Yearly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iap1year,HRK,39.20,9.80,49.00,,,,HR,,,4992313473829035528,Yes,,,
GPA.3314-7620-0843-97005,2022-12-02,1669997738,Charged,p3s,Remove all Ads forever (Currency Converter),currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,ILS,9.80,0.00,9.80,Tel Aviv,,6527609,IL,,,4992313473829035528,Yes,,,
GPA.3376-6296-0831-30424,2022-12-02,1669998455,Charged,beyond2,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,MAD,45.83,9.16,54.99,Nador,,62000,MA,,,4992313473829035528,Yes,,,
GPA.3385-5435-0943-36228,2022-12-02,1670001879,Charged,a53x,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,COP,"22,500.00",0.00,"22,500.00",,,,CO,,,4992313473829035528,Yes,,,
GPA.3354-9661-0844-78161,2022-12-02,1670004002,Charged,a13,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,4.95,1.04,5.99,,,,BE,,,4992313473829035528,Yes,,,
GPA.3336-7851-6987-10838,2022-12-02,1670007585,Refund,a32x,iapforever (Time Warp Scan - Face Warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,HUF,"1,338.00",-361.00,"-1,699.00",,,,HU,,,4992313473829035528,Yes,,,
GPA.3361-7267-6658-05540,2022-12-02,1670009575,Charged,a21s,Premium Version -  Yearly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iap1year,GBP,4.99,1.00,5.99,,,,GB,p1y,,4992313473829035528,Yes,,,
GPA.3394-6125-9486-69411,2022-12-02,1670010397,Charged,a13,iapforever (Time Warp Scan - Face Warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,EUR,3.55,0.74,4.29,,,,LV,,,4992313473829035528,Yes,,,
GPA.3325-9844-5602-62698..2,2022-12-02,1670011955,Charged,,Pro Version -  Monthly Subscription (Live Wallpapers - 3D Wallpaper),com.livewallpaper3D.cool.wallpapers.free.wallpaper4K.parallax,subscription,iapmonthly,EUR,3.86,0.73,4.59,,,,DE,p1m,,4992313473829035528,Yes,,,
GPA.3352-9014-9136-24018..0,2022-12-02,1670012187,Charged,,Premium Version -  Yearly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iap1year,USD,5.99,0.49,6.48,San Antonio,TX,78260,US,,,4992313473829035528,Yes,,,
GPA.3363-9979-7330-99465,2022-12-02,1670012576,Charged,beyond2q,Premium Version -  Permanently (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,USD,9.49,0.61,10.10,ASHLAND,MO,65201,US,,,4992313473829035528,Yes,,,
GPA.3383-9228-8780-11886,2022-12-02,1670022951,Charged,HWSTK-HF,iapforever (Time Warp Scan - Face Warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,SAR,14.77,2.22,16.99,,,,SA,,,4992313473829035528,Yes,,,
GPA.3367-9841-0820-73858,2022-12-03,1670028214,Charged,beyond2q, PDF Reader - Permanent Premium (PDF Tools: PDF Reader - Editor),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,USD,6.49,0.43,6.92,ORANGE,NJ,07051,US,,,4992313473829035528,Yes,,,
GPA.3335-9196-3292-82753,2022-12-03,1670029596,Charged,SH-53A, PDF Reader - Permanent Premium (PDF Tools: PDF Reader - Editor),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,JPY,700.00,0.00,700.00,,,3501101,JP,,,4992313473829035528,Yes,,,
GPA.3326-1041-0627-25895,2022-12-03,1670030434,Charged,2058, PDF Reader - Permanent Premium (PDF Tools: PDF Reader - Editor),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,CLP,"5,042.00",958.00,"6,000.00",,,1240000,CL,,,4992313473829035528,Yes,,,
GPA.3326-3276-0093-06034,2022-12-03,1670033913,Charged,denver,Pro Version -  Monthly Subscription (Live Wallpapers - 3D Wallpaper),com.livewallpaper3D.cool.wallpapers.free.wallpaper4K.parallax,subscription,iapmonthly,USD,4.49,0.33,4.82,SALT LAKE CITY,UT,84106,US,p1m,,4992313473829035528,Yes,,,
GPA.3339-6084-9721-10074,2022-12-03,1670036294,Refund,b2q,iapforever (Time Warp Scan - Face Warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,USD,3.99,-0.35,-4.34,BROOKLYN,NY,11236,US,,,4992313473829035528,Yes,,,
GPA.3386-8508-7906-35426,2022-12-03,1670045707,Charged,S97Pro, PDF Reader - Permanent Premium (PDF Tools: PDF Reader - Editor),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.41,1.08,6.49,,,,FR,,,4992313473829035528,Yes,,,
GPA.3379-4008-7696-19346,2022-12-03,1670049470,Charged,OnePlus9Pro,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,INR,466.10,83.90,550.00,Jabalpur,Madhya Pradesh,482002,IN,,,4992313473829035528,Yes,,,
GPA.3340-5301-8653-33256,2022-12-03,1670050059,Charged,x1s,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,DKK,20.00,5.00,25.00,,,,DK,,,4992313473829035528,Yes,,,
GPA.3330-6615-4653-87293,2022-12-03,1670066079,Charged,m33x,Remove all Ads forever (Currency Converter),currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,KRW,"3,273.00",327.00,"3,600.00",,,14421,KR,,,4992313473829035528,Yes,,,
GPA.3377-9195-7349-01277,2022-12-03,1670067115,Charged,r9q,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,USD,2.99,0.00,2.99,UNINCORPORATED,VA,22407,US,,,4992313473829035528,Yes,,,
GPA.3326-7449-5375-42082,2022-12-03,1670069182,Charged,q2q,Remove all Ads forever (Currency Converter),currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,EUR,2.47,0.52,2.99,,,,NL,,,4992313473829035528,Yes,,,
GPA.3396-5105-4897-22231,2022-12-03,1670070905,Charged,a33x,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,ZAR,46.95,7.04,53.99,Middleburg,,1050,ZA,,,4992313473829035528,Yes,,,
GPA.3368-0877-8835-03863,2022-12-03,1670078123,Charged,a33x,Premium Version -  Permanently (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,EUR,9.08,1.91,10.99,,,,NL,,,4992313473829035528,Yes,,,
GPA.3388-9551-8129-64768,2022-12-03,1670079025,Charged,OnePlusN200TMO,Premium Version -  Forever (Live Wallpapers - 3D Wallpaper),com.livewallpaper3D.cool.wallpapers.free.wallpaper4K.parallax,inapp,iapforever,USD,12.99,0.78,13.77,BALTIMORE,MD,21223,US,,,4992313473829035528,Yes,,,
GPA.3320-0267-1883-08040,2022-12-03,1670081254,Charged,a22x,Pro Version -  Monthly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,EUR,4.06,0.93,4.99,,,,IE,p1m,,4992313473829035528,Yes,,,
GPA.3372-5728-3253-34900,2022-12-03,1670081685,Charged,a12s,Pro Version -  Monthly Subscription (Live Wallpapers - 3D Wallpaper),com.livewallpaper3D.cool.wallpapers.free.wallpaper4K.parallax,subscription,iapmonthly,EUR,3.84,0.85,4.69,,,,IT,p1m,,4992313473829035528,Yes,,,
GPA.3335-7937-8467-36932,2022-12-03,1670083726,Charged,HWSNE,Pro Version -  Monthly Subscription (Live Wallpapers - 3D Wallpaper),com.livewallpaper3D.cool.wallpapers.free.wallpaper4K.parallax,subscription,iapmonthly,TRY,59.31,10.68,69.99,,,,TR,p1m,,4992313473829035528,Yes,,,
GPA.3366-8188-8971-35271,2022-12-03,1670089250,Charged,b0q,Premium Version -  Permanently (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,BRL,47.99,0.00,47.99,Manaus,AM,69040003,BR,,,4992313473829035528,Yes,,,
GPA.3346-8545-0405-12211..0,2022-12-03,1670096214,Charged,,Premium Version -  Yearly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iap1year,THB,186.92,13.08,200.00,Bangkok,กรุงเทพมหานคร,10170,TH,,,4992313473829035528,Yes,,,
GPA.3358-1989-4576-45560,2022-12-03,1670096935,Charged,HWMAR,iapforever (Time Warp Scan - Face Warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,TRY,55.08,9.91,64.99,,,,TR,,,4992313473829035528,Yes,,,
GPA.3355-8829-1614-47484,2022-12-03,1670097147,Charged,a52q,iapforever (Time Warp Scan - Face Warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,UAH,116.66,23.33,139.99,Киев,МІСТО КИЇВ,03134,UA,,,4992313473829035528,Yes,,,
GPA.3311-9369-6479-80138..9,2022-12-03,1670106015,Charged,,Pro Version -  Monthly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,GBP,2.91,0.58,3.49,,,,GB,,,4992313473829035528,Yes,,,
GPA.3312-5362-5875-81415,2022-12-03,1670108834,Charged,XQ-BT52,Buy remove ads forever (File Sharing - Send Anywhere),com.sharefiles.sendanywhere.shareme.datatransfer.smarttransfer.simpletransfer,inapp,iapforever,GBP,3.24,0.65,3.89,,,,GB,,,4992313473829035528,Yes,,,
GPA.3389-0958-8200-63399,2022-12-04,1670115973,Charged,doha,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,USD,5.84,0.00,5.84,Monte caseros,Corrientes,3220,AR,,,4992313473829035528,Yes,,,
GPA.3308-4113-7656-03890,2022-12-04,1670119919,Charged,cheetah,Premium Version -  Permanently (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,AUD,13.63,1.36,14.99,,,3058,AU,,,4992313473829035528,Yes,,,
GPA.3390-2235-8077-00167,2022-12-04,1670131279,Charged,a20s, PDF Reader - Permanent Premium (PDF Tools: PDF Reader - Editor),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,MXN,128.45,20.55,149.00,,,58110,MX,,,4992313473829035528,Yes,,,
GPA.3303-4550-9856-71553,2022-12-04,1670134652,Charged,psyche,Remove all ads forever (Big Font: Enlarge font),bigfont.enlargefont.largerfont.changefontsize,inapp,iap_remove_ads_01,TWD,63.00,3.00,66.00,,,242,TW,,,4992313473829035528,Yes,,,
GPA.3343-4279-2864-62731,2022-12-04,1670138555,Charged,2023,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,INR,466.10,83.90,550.00,Mumbai,Maharashtra,400007,IN,,,4992313473829035528,Yes,,,
GPA.3344-2215-1383-22747,2022-12-04,1670144682,Charged,viva,No more Ads 4ever (File Viewer: View Documents),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,ILS,23.00,0.00,23.00,Arad,,8907801,IL,,,4992313473829035528,Yes,,,
GPA.3329-0214-2891-76169,2022-12-04,1670149671,Charged,xpeng,Remove all Ads forever (Currency Converter),currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,EUR,2.43,0.46,2.89,,,,DE,,,4992313473829035528,Yes,,,
GPA.3385-1260-5106-41838,2022-12-04,1670154191,Charged,apollo, PDF Reader - Permanent Premium (PDF Tools: PDF Reader - Editor),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,MYR,27.35,1.64,28.99,,,,MY,,,4992313473829035528,Yes,,,
GPA.3322-8773-2325-62234,2022-12-04,1670155199,Charged,OP4F83L1, PDF Reader - Permanent Premium (PDF Tools: PDF Reader - Editor),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,MXN,128.45,20.55,149.00,,,15900,MX,,,4992313473829035528,Yes,,,
GPA.3339-0113-4612-17088,2022-12-04,1670155454,Charged,lemon,Premium Version -  Permanently (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,GBP,7.91,1.58,9.49,,,,GB,,,4992313473829035528,Yes,,,
GPA.3381-7907-3802-16229,2022-12-04,1670158026,Charged,veux,No more Ads 4ever (File Viewer: View Documents),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,PLN,30.89,7.10,37.99,,,,PL,,,4992313473829035528,Yes,,,
GPA.3360-1208-4477-91452,2022-12-04,1670160737,Charged,t2s,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,30.99,0.00,30.99,Gravatá,PE,55642128,BR,,,4992313473829035528,Yes,,,
GPA.3359-9453-2027-95890,2022-12-04,1670161930,Charged,a40,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,CHF,2.80,0.00,2.80,Stans,,6370,CH,,,4992313473829035528,Yes,,,
GPA.3341-9192-1800-01248,2022-12-04,1670162299,Charged,OP4B83L1,Pro Version -  Monthly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,EUR,4.12,0.87,4.99,,,,NL,p1m,,4992313473829035528,Yes,,,
GPA.3391-9959-0384-84428,2022-12-04,1670164266,Charged,a52sxq,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,30.99,0.00,30.99,Carapicuíba,SP,06330120,BR,,,4992313473829035528,Yes,,,
GPA.3370-6801-7304-80037,2022-12-04,1670174983,Charged,HWFIG-H, PDF Reader - Permanent Premium (PDF Tools: PDF Reader - Editor),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.41,1.08,6.49,,,,FR,,,4992313473829035528,Yes,,,
GPA.3338-9213-8507-58000,2022-12-04,1670177984,Charged,c1q,Remove all Ads forever (Currency Converter),currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,USD,2.99,0.29,3.28,MEMPHIS,TN,38114,US,,,4992313473829035528,Yes,,,
GPA.3309-7719-9248-94529,2022-12-04,1670179166,Charged,vili,No more Ads 4ever (File Viewer: View Documents),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.71,1.28,7.99,,,,DE,,,4992313473829035528,Yes,,,
GPA.3384-8547-1760-63188,2022-12-04,1670179173,Charged,OP515AL1,Premium Version -  Yearly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iap1year,USD,5.99,0.36,6.35,YORK,PA,17403,US,p1y,,4992313473829035528,Yes,,,
GPA.3379-7614-7371-63227,2022-12-04,1670187426,Charged,gta4l,iapforever (Time Warp Scan - Face Warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,HUF,"1,338.00",361.00,"1,699.00",,,,HU,,,4992313473829035528,Yes,,,
GPA.3394-5287-3337-41877,2022-12-04,1670188260,Charged,SOG05,Pro Version -  Monthly Subscription (Live Wallpapers - 3D Wallpaper),com.livewallpaper3D.cool.wallpapers.free.wallpaper4K.parallax,subscription,iapmonthly,JPY,500.00,0.00,500.00,,,671-1217,JP,p1m,,4992313473829035528,Yes,,,
GPA.3390-3651-9102-52019,2022-12-04,1670196771,Charged,HWINE,Premium Version -  Permanently (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,UAH,341.66,68.33,409.99,Камянское,Дніпропетровська область,51909,UA,,,4992313473829035528,Yes,,,
GPA.3328-7743-2964-75879,2022-12-05,1670200485,Charged,f12,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,INR,466.10,83.90,550.00,,,,IN,,,4992313473829035528,Yes,,,
GPA.3398-9760-9261-06855..0,2022-12-05,1670206322,Charged,,Premium Version -  Yearly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iap1year,THB,186.92,13.08,200.00,,,90110,TH,,,4992313473829035528,Yes,,,
GPA.3301-6471-9533-51686,2022-12-05,1670212408,Charged,a50,iapforever (Time Warp Scan - Face Warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,BRL,19.99,0.00,19.99,Passos,MG,37904114,BR,,,4992313473829035528,Yes,,,
GPA.3365-3272-9901-53374,2022-12-05,1670216577,Charged,SV55216,Pro Version -  Monthly Subscription (Live Wallpapers - 3D Wallpaper),com.livewallpaper3D.cool.wallpapers.free.wallpaper4K.parallax,subscription,iapmonthly,USD,4.49,0.00,4.49,ARROYO GRANDE,CA,93420,US,p1m,,4992313473829035528,Yes,,,
GPA.3399-2922-1570-89263,2022-12-05,1670225213,Charged,b0q,Premium Version -  Yearly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iap1year,USD,5.99,0.53,6.52,BRONX,NY,10456,US,p1y,,4992313473829035528,Yes,,,
GPA.3312-2783-8080-89609,2022-12-05,1670234213,Charged,2130,Premium Version -  Permanently (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,THB,327.10,22.90,350.00,Maung,เชียงใหม่,50000,TH,,,4992313473829035528,Yes,,,
GPA.3342-1293-9410-61451,2022-12-05,1670243246,Charged,X306F, PDF Reader - Permanent Premium (PDF Tools: PDF Reader - Editor),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.36,1.13,6.49,,,,NL,,,4992313473829035528,Yes,,,
GPA.3397-8195-0017-59140..3,2022-12-05,1670245552,Charged,,Pro Version -  Monthly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,EUR,3.27,0.62,3.89,,,,DE,p1m,,4992313473829035528,Yes,,,
GPA.3352-1773-9834-73446,2022-12-05,1670245811,Charged,raphael, PDF Reader - Permanent Premium (PDF Tools: PDF Reader - Editor),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,4.36,1.13,5.49,,,,ES,,,4992313473829035528,Yes,,,
GPA.3300-5846-5622-85244,2022-12-05,1670249183,Refund,HWMRD-M1,Pro Version -  Monthly Subscription (Live Wallpapers - 3D Wallpaper),com.livewallpaper3D.cool.wallpapers.free.wallpaper4K.parallax,subscription,iapmonthly,HRK,28.80,-7.20,-36.00,,,,HR,p1m,,4992313473829035528,Yes,,,
GPA.3388-0235-8487-30014,2022-12-05,1670251000,Charged,j2corey20lte,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,CLP,"2,521.00",479.00,"3,000.00",,,,CL,,,4992313473829035528,Yes,,,
GPA.3323-7745-8403-41778..0,2022-12-05,1670253114,Charged,,Pro Version -  Monthly Subscription (Live Wallpapers - 3D Wallpaper),com.livewallpaper3D.cool.wallpapers.free.wallpaper4K.parallax,subscription,iapmonthly,USD,4.49,0.31,4.80,CORINTH,MS,38834,US,p1m,,4992313473829035528,Yes,,,
