Order Number,Order Charged Date,Order Charged Timestamp,Financial Status,Device Model,Product Title,Product ID,Product Type,SKU ID,Currency of Sale,Item Price,Taxes Collected,Charged Amount,City of Buyer,State of Buyer,Postal Code of Buyer,Country of Buyer,Base Plan ID,Offer ID,Group ID,First USD 1M Eligible,Promotion ID,Coupon Value,Discount Rate
GPA.3380-4203-7413-31889,2022-07-05,1657057141,Charged,c2q,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,USD,7.49,0.00,7.49,Colfax,CA,95713,US,,,4992313473829035528,Yes,,,
GPA.3314-8072-8120-93263,2022-07-05,1657059197,Charged,q2q,Remove all anoying ads forever -  One time payment (Weatherapp - Forecast Weather),weatherapp.weatherradar.weather.forecast,inapp,remove_all_ads_sale,USD,1.99,0.16,2.15,LEWISVILLE,TX,75067,US,,,4992313473829035528,Yes,,,
GPA.3365-8780-4565-61680,2022-07-05,1657061041,Charged,a12s,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,NGN,"2,381.40",178.60,"2,560.00",Owerri,IMO,,NG,,,4992313473829035528,Yes,,,
GPA.3307-7652-0758-81876,2022-07-05,1657061773,Charged,beyond1,Remove all ads (PDF Converter: Photo To PDF),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,VND,"69,000.00",0.00,"69,000.00",,,,VN,,,4992313473829035528,Yes,,,
GPA.3381-8288-8298-76144,2022-07-05,1657064581,Charged,raven,Premium Version -  Permanly (Collage Layout Photo Editor),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,CAD,9.99,1.30,11.29,Sudbury,ON,P3E 3V8,CA,,,4992313473829035528,Yes,,,
GPA.3348-4761-4212-25227,2022-07-06,1657071259,Charged,a42xuq,Premium Version -  Permanly (Collage Layout Photo Editor),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,USD,7.49,0.50,7.99,SUMMIT,NJ,07901,US,,,4992313473829035528,Yes,,,
GPA.3337-9489-5504-82437,2022-07-06,1657074337,Charged,a12,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,THB,111.21,7.79,119.00,,,,TH,,,4992313473829035528,Yes,,,
GPA.3341-2818-7470-28490,2022-07-06,1657079026,Charged,d1q,Remove all Ads forever (Currency Converter),currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,PHP,145.00,0.00,145.00,,,,PH,,,4992313473829035528,Yes,,,
GPA.3339-8123-8385-13697,2022-07-06,1657079112,Charged,noblelte,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,ILS,23.00,0.00,23.00,תל אביב,,,IL,,,4992313473829035528,Yes,,,
GPA.3373-2969-3770-91631,2022-07-06,1657102709,Charged,c2s, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,PEN,26.99,0.00,26.99,Juliaca,PUNO,21100,PE,,,4992313473829035528,Yes,,,
GPA.3361-0578-7002-86123,2022-07-06,1657104616,Charged,a40, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,CHF,5.90,0.00,5.90,Dietlikon,,8305,CH,,,4992313473829035528,Yes,,,
GPA.3353-7841-4476-79013,2022-07-06,1657105304,Charged,j2corelte,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,MAD,45.83,9.16,54.99,Oujda,,60000,MA,,,4992313473829035528,Yes,,,
GPA.3346-5931-3618-42235,2022-07-06,1657106776,Charged,RMX2040,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,PHP,379.00,0.00,379.00,,,4000,PH,,,4992313473829035528,Yes,,,
GPA.3317-9114-2540-10821,2022-07-06,1657108110,Charged,trogdor_cheets,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.71,1.28,7.99,,,,DE,,,4992313473829035528,Yes,,,
GPA.3389-2853-0450-00788,2022-07-06,1657109098,Charged,OP515BL1,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,INR,227.97,41.03,269.00,Kolkata,West Bengal,700019,IN,,,4992313473829035528,Yes,,,
GPA.3367-0042-9414-53789,2022-07-06,1657123011,Charged,HWYAL,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,USD,7.23,0.00,7.23,Oshikango,,,NA,,,4992313473829035528,Yes,,,
GPA.3333-3597-2716-17732,2022-07-06,1657124788,Charged,HWAMN-M,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,SAR,11.30,1.69,12.99,,,32414,SA,,,4992313473829035528,Yes,,,
GPA.3304-7226-9304-24984..5,2022-07-06,1657124898,Charged,,Pro Version -  Monthly Subscription (Collage Layout Photo Editor),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,SEK,34.40,8.60,43.00,,,,SE,,,4992313473829035528,Yes,,,
GPA.3332-5338-9356-51209,2022-07-06,1657133416,Charged,flame,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,USD,7.49,0.50,7.99,UNINCORPORATED,NJ,07052,US,,,4992313473829035528,Yes,,,
GPA.3334-1026-6741-65732,2022-07-06,1657141108,Charged,a31,Buy remove ads forever (Text Image - Image Maker App),com.volio.textonphoto.writeonphotos.phototexteditor,inapp,percentofsaleremoveads,ILS,16.00,0.00,16.00,,,,IL,,,4992313473829035528,Yes,,,
GPA.3322-2949-8152-74082,2022-07-06,1657143866,Charged,r9s,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,KES,689.66,110.34,800.00,Kisumu,,40100,KE,,,4992313473829035528,Yes,,,
GPA.3397-9769-3555-20447,2022-07-06,1657145097,Charged,gts8uwifi, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.45,1.04,6.49,,,,DE,,,4992313473829035528,Yes,,,
GPA.3342-9092-6768-95879,2022-07-06,1657147224,Charged,jacuzzi_cheets,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,GBP,5.41,1.08,6.49,,,,GB,,,4992313473829035528,Yes,,,
GPA.3305-4047-9836-60495,2022-07-07,1657155046,Charged,r3q, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,NZD,9.56,1.43,10.99,,,,NZ,,,4992313473829035528,Yes,,,
GPA.3353-7841-4476-79013,2022-07-07,1657156724,Refund,j2corelte,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,MAD,45.83,-9.16,-54.99,Oujda,,60000,MA,,,4992313473829035528,Yes,,,
GPA.3365-9165-9647-80686,2022-07-07,1657159972,Charged,oriole,Buy remove ads forever (Text Image - Image Maker App),com.volio.textonphoto.writeonphotos.phototexteditor,inapp,percentofsaleremoveads,USD,5.49,0.44,5.93,Niagara Falls,NY,14305,US,,,4992313473829035528,Yes,,,
GPA.3342-5480-6186-12474,2022-07-07,1657161217,Charged,a02q,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,CLP,"6,050.00","1,150.00","7,200.00",,,,CL,,,4992313473829035528,Yes,,,
GPA.3360-3579-5470-74260,2022-07-07,1657161313,Charged,a52sxq,Pro Version -  Monthly Subscription (Live Wallpaper - 3D Wallpaper),com.livewallpaper3D.cool.wallpapers.free.wallpaper4K.parallax,subscription,iapmonthly,PLN,17.07,3.92,20.99,,,,PL,p1m,,4992313473829035528,Yes,,,
GPA.3377-1752-1652-65327,2022-07-07,1657162628,Charged,gts4lv,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,USD,7.49,0.00,7.49,Chesapeake,VA,23320,US,,,4992313473829035528,Yes,,,
GPA.3357-1340-0994-48323,2022-07-07,1657170498,Charged,b0q,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,KES,689.66,110.34,800.00,,,00100,KE,,,4992313473829035528,Yes,,,
GPA.3369-1996-1931-83904,2022-07-07,1657173022,Charged,OP4B80L1, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,MYR,27.35,1.64,28.99,Kuala Kubu Bharu,SELANGOR,44020,MY,,,4992313473829035528,Yes,,,
GPA.3375-9251-6885-80025,2022-07-07,1657178494,Charged,HWELS,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.71,1.28,7.99,,,,DE,,,4992313473829035528,Yes,,,
GPA.3382-8124-0735-25650,2022-07-07,1657179501,Charged,a52q, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,KES,689.66,110.34,800.00,,,,KE,,,4992313473829035528,Yes,,,
GPA.3313-0818-3522-48877,2022-07-07,1657184692,Charged,q2q, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,SGD,8.86,0.62,9.48,,,249115,SG,,,4992313473829035528,Yes,,,
GPA.3390-6531-6147-88578,2022-07-07,1657188129,Charged,b0q,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,USD,7.49,0.45,7.94,Waterford,MI,48328,US,,,4992313473829035528,Yes,,,
GPA.3392-4878-5525-47803,2022-07-07,1657188209,Charged,b0q,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,USD,5.99,0.36,6.35,Waterford,MI,48328,US,,,4992313473829035528,Yes,,,
GPA.3341-3373-1554-84345,2022-07-07,1657194887,Charged,a32,Premium Version -  Permanly (Collage Layout Photo Editor),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,BRL,38.99,0.00,38.99,São Paulo,SP,08070280,BR,,,4992313473829035528,Yes,,,
GPA.3303-9154-0382-37321,2022-07-07,1657204280,Charged,a70q,Buy remove ads forever (Text Image - Image Maker App),com.volio.textonphoto.writeonphotos.phototexteditor,inapp,percentofsaleremoveads,THB,163.55,11.45,175.00,,,10510,TH,,,4992313473829035528,Yes,,,
GPA.3371-5435-0236-05235,2022-07-07,1657204649,Charged,gts8uwifi,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,AUD,4.17,0.42,4.59,,,5114,AU,,,4992313473829035528,Yes,,,
GPA.3357-8687-4254-39877,2022-07-07,1657207398,Charged,courbet,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,PLN,12.19,2.80,14.99,,,,PL,,,4992313473829035528,Yes,,,
GPA.3326-8156-2212-31984,2022-07-07,1657208604,Charged,gts8uwifi,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,RON,32.76,6.23,38.99,,,,RO,,,4992313473829035528,Yes,,,
GPA.3386-4150-1383-27922,2022-07-07,1657209462,Charged,a01core, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,KES,689.66,110.34,800.00,,,,KE,,,4992313473829035528,Yes,,,
GPA.3323-6143-0512-12228,2022-07-07,1657213765,Charged,dreamqltesq,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,USD,2.99,0.18,3.17,HUDSONVILLE,MI,49426,US,,,4992313473829035528,Yes,,,
GPA.3321-5989-7635-65188,2022-07-07,1657216198,Charged,gta7litewifi,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,USD,7.49,0.45,7.94,Warren,MI,48089,US,,,4992313473829035528,Yes,,,
GPA.3300-6352-8163-04989,2022-07-07,1657218509,Charged,OP52D5L1,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,CHF,2.80,0.00,2.80,Hallwil,,5705,CH,,,4992313473829035528,Yes,,,
GPA.3377-1752-1652-65327,2022-07-07,1657219131,Refund,gts4lv,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,USD,7.49,0.00,-7.49,Chesapeake,VA,23320,US,,,4992313473829035528,Yes,,,
GPA.3339-3209-9069-73305,2022-07-07,1657221996,Charged,d2s,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,ILS,20.00,0.00,20.00,כסרא סמיע,,20138,IL,,,4992313473829035528,Yes,,,
GPA.3364-4855-5892-79575..7,2022-07-07,1657222131,Charged,,Pro Version -  Monthly Subscription (Collage Layout Photo Editor),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,USD,3.49,0.31,3.80,Brooklyn,NY,11215,US,,,4992313473829035528,Yes,,,
GPA.3356-9386-3333-82147,2022-07-07,1657230989,Charged,a20s, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,PEN,26.99,0.00,26.99,Huachipa,LAMBAYEQUE,,PE,,,4992313473829035528,Yes,,,
GPA.3346-5931-3618-42235,2022-07-07,1657232787,Refund,RMX2040,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,PHP,379.00,0.00,-379.00,,,4000,PH,,,4992313473829035528,Yes,,,
GPA.3370-2794-9274-49361,2022-07-08,1657246090,Charged,dreamlte, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,USD,6.49,0.00,6.49,ROHNERT PARK,CA,95407,US,,,4992313473829035528,Yes,,,
GPA.3305-3295-4970-86439,2022-07-08,1657251084,Charged,a03su,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,USD,5.99,0.39,6.38,BELLE ISLE,FL,32812,US,,,4992313473829035528,Yes,,,
GPA.3395-0809-9085-89906,2022-07-08,1657252639,Charged,b2q,Premium Version -  Permanly (Collage Layout Photo Editor),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,KRW,"10,000.00","1,000.00","11,000.00",,,40981,KR,,,4992313473829035528,Yes,,,
GPA.3343-0211-7646-21298,2022-07-08,1657265240,Charged,a52sxq,Premium Version -  Permanly (Collage Layout Photo Editor),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,EUR,7.55,1.44,8.99,,,,DE,,,4992313473829035528,Yes,,,
GPA.3306-7788-1357-49220,2022-07-08,1657266505,Refund,OP4EFDL1, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.36,-1.13,-6.49,,,,ES,,,4992313473829035528,Yes,,,
GPA.3350-0982-8245-59725,2022-07-08,1657276166,Charged,OnePlus9,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,DKK,20.00,5.00,25.00,,,,DK,,,4992313473829035528,Yes,,,
GPA.3329-0122-5730-80968..1,2022-07-08,1657279899,Charged,,Pro Version -  Monthly Subscription (Collage Layout Photo Editor),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,USD,3.99,0.00,3.99,LAWRENCEVILLE,GA,30049,US,p1m,,4992313473829035528,Yes,,,
GPA.3389-2848-1254-58062,2022-07-08,1657284840,Charged,c2q,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,HKD,58.00,0.00,58.00,,,,HK,,,4992313473829035528,Yes,,,
GPA.3399-6323-1865-23485,2022-07-08,1657292791,Charged,b0q,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,THB,111.21,7.79,119.00,ไทย,นครราชสีมา,30130,TH,,,4992313473829035528,Yes,,,
GPA.3344-6605-3995-09467,2022-07-08,1657293617,Charged,NovaAir,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,SEK,68.00,17.00,85.00,,,,SE,,,4992313473829035528,Yes,,,
GPA.3399-3988-5476-86454,2022-07-08,1657294989,Charged,a12, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,THB,210.28,14.72,225.00,,,50300,TH,,,4992313473829035528,Yes,,,
GPA.3350-6694-9511-44800,2022-07-08,1657298755,Charged,PD2178, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,ILS,20.90,0.00,20.90,tal aviv,,,IL,,,4992313473829035528,Yes,,,
GPA.3344-6605-3995-09467,2022-07-08,1657304627,Refund,NovaAir,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,SEK,68.00,-17.00,-85.00,,,,SE,,,4992313473829035528,Yes,,,
GPA.3388-3905-3528-06224,2022-07-08,1657314506,Charged,b0s,Premium Version -  Yearly Subscription (Collage Layout Photo Editor),com.volio.layout.photocollage.collagemaker,subscription,iap1year,EUR,5.36,1.13,6.49,,,,NL,p1y,,4992313473829035528,Yes,,,
GPA.3313-4160-8861-92465,2022-07-08,1657316011,Charged,a72q,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,COP,"22,500.00",0.00,"22,500.00",,,,CO,,,4992313473829035528,Yes,,,
GPA.3318-2297-0616-07047..9,2022-07-08,1657324360,Charged,,Pro Version -  Monthly Subscription (Collage Layout Photo Editor),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,USD,3.49,0.26,3.75,EDINA,MN,55416,US,,,4992313473829035528,Yes,,,
GPA.3354-7763-2543-64197,2022-07-09,1657329302,Charged,ROON_sprout,Remove all ads forever (Big Font: Enlarge font),bigfont.enlargefont.largerfont.changefontsize,inapp,iap_remove_ads_01,TWD,63.00,3.00,66.00,,,200,TW,,,4992313473829035528,Yes,,,
GPA.3381-3220-5778-78684,2022-07-09,1657338528,Charged,Nord,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.44,1.55,7.99,,,,FI,,,4992313473829035528,Yes,,,
GPA.3330-8954-0513-36583,2022-07-09,1657339244,Charged,o1q,Premium Version -  Permanly (Collage Layout Photo Editor),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,USD,7.49,0.53,8.02,BLAINE,MN,55448,US,,,4992313473829035528,Yes,,,
GPA.3357-1076-2097-00628,2022-07-09,1657346394,Charged,SO-51B,Premium Version -  Yearly Subscription (Collage Layout Photo Editor),com.volio.layout.photocollage.collagemaker,subscription,iap1year,JPY,750.00,0.00,750.00,,,8570024,JP,p1y,,4992313473829035528,Yes,,,
GPA.3364-2319-3139-98607,2022-07-09,1657347984,Charged,herolte,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BGN,9.99,2.00,11.99,,,,BG,,,4992313473829035528,Yes,,,
GPA.3375-4912-5621-66914,2022-07-09,1657350771,Charged,y2s,Premium Version -  Yearly Subscription (Collage Layout Photo Editor),com.volio.layout.photocollage.collagemaker,subscription,iap1year,EUR,5.36,1.13,6.49,,,,NL,p1y,,4992313473829035528,Yes,,,
GPA.3389-1217-9401-69922,2022-07-09,1657355828,Charged,r8q,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,INR,550.85,99.15,650.00,Bengaluru,Karnataka,560078,IN,,,4992313473829035528,Yes,,,
GPA.3399-6097-9427-54050,2022-07-09,1657371034,Charged,PBAM00,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,TWD,85.00,4.00,89.00,,,106,TW,,,4992313473829035528,Yes,,,
GPA.3301-7039-0043-32925,2022-07-09,1657372133,Charged,A70,Remove all ads (PDF Converter: Photo To PDF),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,EUR,2.45,0.54,2.99,,,,IT,,,4992313473829035528,Yes,,,
GPA.3328-9599-3771-38271,2022-07-09,1657374590,Charged,b0q,Buy remove ads forever (Text Image - Image Maker App),com.volio.textonphoto.writeonphotos.phototexteditor,inapp,percentofsaleremoveads,QAR,19.00,0.00,19.00,,,,QA,,,4992313473829035528,Yes,,,
GPA.3397-9198-7146-95391,2022-07-09,1657381478,Charged,bloomq,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,DKK,20.00,5.00,25.00,,,,DK,,,4992313473829035528,Yes,,,
GPA.3316-5585-9586-91917,2022-07-09,1657381535,Charged,gts8pwifi, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,PEN,26.99,0.00,26.99,Lima,,,PE,,,4992313473829035528,Yes,,,
GPA.3312-9878-9042-43728,2022-07-09,1657383769,Charged,d2s,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,EUR,2.66,0.53,3.19,,,,AT,,,4992313473829035528,Yes,,,
GPA.3333-3597-2716-17732,2022-07-09,1657384588,Refund,HWAMN-M,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,SAR,11.30,-1.69,-12.99,,,32414,SA,,,4992313473829035528,Yes,,,
GPA.3312-3993-5599-76215,2022-07-09,1657385753,Charged,o1s,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,EUR,2.66,0.53,3.19,,,,AT,,,4992313473829035528,Yes,,,
GPA.3311-7324-7611-68546,2022-07-09,1657392957,Charged,Austin,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,USD,5.99,0.49,6.48,RICHARDSON,TX,75082,US,,,4992313473829035528,Yes,,,
GPA.3374-9895-5521-99462,2022-07-09,1657393485,Charged,octopus_cheets,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,USD,7.49,0.45,7.94,FORT DETRICK,MD,21702,US,,,4992313473829035528,Yes,,,
GPA.3374-8048-6012-00305..5,2022-07-09,1657395029,Charged,,Pro Version -  Monthly Subscription (Collage Layout Photo Editor),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,THB,140.19,9.81,150.00,อำเภอเมือง,นครปฐม,73000,TH,,,4992313473829035528,Yes,,,
GPA.3380-2148-1070-22916,2022-07-09,1657401289,Charged,vayu,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,30.99,0.00,30.99,Barueri,SP,06458-130,BR,,,4992313473829035528,Yes,,,
GPA.3326-3176-0193-49269,2022-07-09,1657406674,Charged,mh5lm-8m,iapforever (Time Warp Scan - Face warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,USD,3.99,0.39,4.38,PIGEON FORGE,TN,37862,US,,,4992313473829035528,Yes,,,
GPA.3364-2830-8264-71570,2022-07-10,1657413380,Charged,c2q,Premium Version -  Yearly Subscription (Collage Layout Photo Editor),com.volio.layout.photocollage.collagemaker,subscription,iap1year,USD,5.49,0.00,5.49,Los Angeles,CA,90012,US,p1y,,4992313473829035528,Yes,,,
GPA.3309-9651-8330-38575..2,2022-07-10,1657413700,Charged,,Pro Version -  Monthly Subscription (Collage Layout Photo Editor),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,USD,3.99,0.24,4.23,GLADSTONE,MI,49837,US,p1m,,4992313473829035528,Yes,,,
GPA.3367-3111-5057-01556,2022-07-10,1657414579,Charged,r9q,iapforever (Time Warp Scan - Face warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,EUR,3.49,0.80,4.29,,,,IE,,,4992313473829035528,Yes,,,
GPA.3320-8274-3736-74884,2022-07-10,1657420498,Charged,denver,Buy remove ads forever (Text Image - Image Maker App),com.volio.textonphoto.writeonphotos.phototexteditor,inapp,percentofsaleremoveads,USD,5.49,0.38,5.87,VERSAILLES,IN,47042,US,,,4992313473829035528,Yes,,,
GPA.3314-5650-0991-70331,2022-07-10,1657432595,Charged,c9lte,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,THB,111.21,7.79,119.00,,,34000,TH,,,4992313473829035528,Yes,,,
GPA.3369-1996-1931-83904,2022-07-10,1657432822,Refund,OP4B80L1, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,MYR,27.35,-1.64,-28.99,Kuala Kubu Bharu,SELANGOR,44020,MY,,,4992313473829035528,Yes,,,
GPA.3307-8925-3626-67743,2022-07-10,1657433556,Charged,b0s,Premium Version -  Permanly (Collage Layout Photo Editor),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,SEK,79.20,19.80,99.00,,,,SE,,,4992313473829035528,Yes,,,
GPA.3369-5282-7134-11764,2022-07-10,1657443082,Charged,beyond0, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.41,1.08,6.49,,,,FR,,,4992313473829035528,Yes,,,
GPA.3391-7569-9025-49986,2022-07-10,1657450005,Charged,b0q, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,USD,6.49,0.35,6.84,MELLEN,WI,54546,US,,,4992313473829035528,Yes,,,
