Order Number,Order Charged Date,Order Charged Timestamp,Financial Status,Device Model,Product Title,Product ID,Product Type,SKU ID,Currency of Sale,Item Price,Taxes Collected,Charged Amount,City of Buyer,State of Buyer,Postal Code of Buyer,Country of Buyer
GPA.3398-3180-1776-62611,2021-04-05,1617652477,Charged,HWSTK-HF,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,COP,"9,500.00",0.00,"9,500.00",El Retiro,ANTIOQUIA,055437,CO
GPA.3395-4919-5327-57052,2021-04-05,1617658459,Charged,crownlte,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,CAD,3.79,0.04,3.83,Fort Mcmurray,AB,T9k 0s5,CA
GPA.3399-3714-9819-52729,2021-04-06,1617669450,Charged,a30,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,13.99,0.00,13.99,Manaus,AM,69077480,BR
GPA.3333-5081-3673-82547,2021-04-06,1617672373,Charged,ASUS_A001D_2,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,13.99,0.00,13.99,Moji-Mirim,SP,13803048,BR
GPA.3313-7473-2223-65184,2021-04-06,1617680407,Charged,dandelion,"Remove all Ads forever (Currency exchange, Rate exchange & Money exchange)",currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,HRK,18.40,4.60,23.00,,,,HR
GPA.3350-6472-2874-86796,2021-04-06,1617682108,Charged,channel,Remove all ads (PDF Converter: Photo To PDF - PDF Maker),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,MXN,56.03,8.97,65.00,,,11480,MX
GPA.3316-7563-4160-23083,2021-04-06,1617699849,Charged,SO-01K,Remove all ads (PDF Converter: Photo To PDF - PDF Maker),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,JPY,320.00,0.00,320.00,Ikoma-gun,奈良県,636-0815,JP
GPA.3362-9413-7512-70044,2021-04-06,1617709672,Charged,j6lte,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,EUR,2.49,0.50,2.99,,,,FR
GPA.3303-7945-2269-80344,2021-04-06,1617713525,Charged,a21s,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,13.99,0.00,13.99,Belo Horizonte,MG,31170-710,BR
GPA.3318-2599-6700-10080,2021-04-06,1617714117,Charged,c2s,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,KES,300.00,0.00,300.00,,,00100,KE
GPA.3316-0143-8414-03925,2021-04-06,1617714248,Charged,c1s,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,PHP,125.00,0.00,125.00,,,6000,PH
GPA.3368-8836-2101-44803,2021-04-06,1617714307,Charged,beyond2,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,2.09,0.40,2.49,,,,DE
GPA.3340-3481-9287-67703,2021-04-06,1617718028,Charged,r5q,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,13.99,0.00,13.99,Itaguaí,RJ,23830250,BR
GPA.3331-6345-7621-64257,2021-04-06,1617723794,Charged,a70q,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,IDR,"36,000.00","3,600.00","39,600.00",Surabaya,JAWA TIMUR,,ID
GPA.3355-0773-6980-06289,2021-04-06,1617740931,Charged,m11q,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,EUR,2.49,0.50,2.99,,,,FR
GPA.3378-9178-4764-31299,2021-04-07,1617761430,Charged,d1,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,13.99,0.00,13.99,Curitiba,PR,81010-410,BR
GPA.3326-9075-1023-28750,2021-04-07,1617764674,Charged,cv7a,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,USD,2.99,0.00,2.99,LOS ANGELES,CA,91605,US
GPA.3354-0686-7031-16393,2021-04-07,1617774988,Charged,star2qltecs,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,CAD,3.79,0.27,4.06,SURREY,BC,V3W 3N5,CA
GPA.3322-9926-2946-76307,2021-04-07,1617777571,Charged,beyond2,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,AUD,3.90,0.39,4.29,,,3125,AU
GPA.3346-2017-8605-73099,2021-04-07,1617790291,Charged,merlin,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,2.16,0.43,2.59,,,,FR
GPA.3396-2016-7944-79327,2021-04-07,1617802904,Charged,beyond1,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,THB,78.00,0.00,78.00,ไทย,กรุงเทพมหานคร,10150,TH
GPA.3388-4777-8280-26528,2021-04-07,1617825281,Charged,starlte,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,SAR,9.56,1.43,10.99,,,23815,SA
GPA.3398-2341-1223-83015,2021-04-07,1617828483,Charged,sargo,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,2.01,0.38,2.39,,,,DE
GPA.3341-0767-7048-21181,2021-04-08,1617842608,Charged,dreamlte,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,2.14,0.45,2.59,,,,ES
GPA.3357-1787-6989-17327,2021-04-08,1617848013,Charged,OP4C51L1,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,MYR,10.37,0.62,10.99,Kulim Kedah Darul Aman,KEDAH,09000,MY
GPA.3327-2920-5029-36129,2021-04-08,1617855611,Charged,surya,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,CLP,"1,849.00",351.00,"2,200.00",Coronel,Biobío,4100000,CL
GPA.3363-8804-7583-18117,2021-04-08,1617883130,Charged,a11q,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,CLP,"1,933.00",367.00,"2,300.00",,,,CL
GPA.3391-1684-4446-25628,2021-04-08,1617884418,Charged,SG706SH,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,JPY,310.00,0.00,310.00,,,8610127,JP
GPA.3340-5986-8612-00094,2021-04-08,1617885326,Charged,winner,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,USD,2.49,0.18,2.67,COLUMBUS,OH,43224,US
GPA.3387-6220-2282-36735,2021-04-08,1617897591,Charged,beyond1q,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,GHS,15.00,2.62,17.62,Accra,,,GH
GPA.3366-2303-5868-00457,2021-04-08,1617900285,Charged,surya,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,HRK,16.00,4.00,20.00,,,,HR
GPA.3348-7241-6657-36223,2021-04-08,1617910690,Charged,odessa,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,13.99,0.00,13.99,São Paulo,SP,05109000,BR
GPA.3354-7891-9565-33142,2021-04-08,1617923556,Charged,a21s,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,CAD,3.19,0.32,3.51,Montréal,QC,H1Z 3V3,CA
GPA.3396-6751-5885-58717,2021-04-09,1617927936,Charged,j8y18lte,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,13.99,0.00,13.99,Itapetininga,SP,18202-545,BR
GPA.3338-7123-1829-47962,2021-04-09,1617941653,Charged,cepheus,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,13.99,0.00,13.99,Aracruz,ES,29195409,BR
GPA.3316-7921-3445-12059,2021-04-09,1617945593,Charged,OP4C51L1,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,MXN,42.24,6.76,49.00,,,56140,MX
GPA.3322-8761-5211-99074,2021-04-09,1617950837,Charged,olivelite,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,13.99,0.00,13.99,Campinas,SP,13076240,BR
GPA.3361-7416-5545-85357,2021-04-09,1617958600,Charged,a02q,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,CZK,66.11,13.88,79.99,,,,CZ
GPA.3345-9333-3433-78924,2021-04-09,1617958814,Charged,HWANE,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,2.06,0.43,2.49,,,,ES
GPA.3302-6538-1273-76671,2021-04-09,1617958868,Charged,clover,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,KRW,"2,818.00",282.00,"3,100.00",,,16961,KR
GPA.3383-5468-2555-78025,2021-04-09,1617976755,Charged,OP4B80L1,Remove all ads (PDF Converter: Photo To PDF - PDF Maker),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,INR,220.34,39.66,260.00,Kottayam,Kerala,686003,IN
GPA.3347-1595-8390-04539,2021-04-09,1618000667,Charged,beyond0,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,CLP,"1,933.00",367.00,"2,300.00",,,,CL
GPA.3392-3763-9880-90287,2021-04-09,1618002433,Charged,grandpplte,Remove all ads (PDF Converter: Photo To PDF - PDF Maker),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,USD,2.99,0.00,2.99,Vicente López,Buenos Aires,B1603,AR
GPA.3385-1584-1129-78572,2021-04-09,1618002493,Charged,y2s,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,GBP,1.91,0.38,2.29,,,,GB
GPA.3340-1570-3322-38077,2021-04-09,1618003147,Charged,gtowifi,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,CAD,3.79,0.00,3.79,Sioux Lookout,ON,P8T1H6,CA
GPA.3326-9075-1023-28750,2021-04-10,1618024474,Refund,cv7a,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,USD,2.99,0.00,-2.99,LOS ANGELES,CA,91605,US
GPA.3335-7588-9700-59108,2021-04-10,1618040113,Charged,beyond1,"Remove all Ads forever (Currency exchange, Rate exchange & Money exchange)",currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,EUR,2.49,0.60,3.09,,,,FI
GPA.3318-1304-0665-19600,2021-04-10,1618041793,Charged,meizuC9,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,UAH,84.99,0.00,84.99,,,,UA
GPA.3330-4048-2913-53710,2021-04-10,1618052880,Charged,a50,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,CHF,2.40,0.00,2.40,Abtwil,,9030,CH
GPA.3317-2693-0999-85193,2021-04-10,1618056539,Charged,a11q,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,THB,90.00,0.00,90.00,,,,TH
GPA.3385-5096-7976-47521,2021-04-10,1618057198,Charged,o1s,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,GBP,2.24,0.45,2.69,,,,GB
GPA.3328-7405-2952-12077,2021-04-10,1618062202,Charged,lavender,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,13.99,0.00,13.99,Campos dos Goytacazes,RJ,28026230,BR
GPA.3360-4192-4048-31213,2021-04-10,1618066765,Charged,r8q,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,THB,78.00,0.00,78.00,,,83000,TH
GPA.3388-4777-8280-26528,2021-04-10,1618085082,Refund,starlte,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,SAR,9.56,-1.43,-10.99,,,23815,SA
GPA.3387-7124-3622-01206,2021-04-10,1618095862,Charged,r8q,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,USD,2.99,0.18,3.17,KINGSLEY,MI,49649,US
GPA.3389-2298-9690-47115,2021-04-11,1618111637,Charged,SO-41A,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,JPY,310.00,0.00,310.00,,,6712576,JP
GPA.3336-1046-1422-29615,2021-04-11,1618139633,Charged,starlte,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,ZAR,45.21,6.78,51.99,Lephalale,,0555,ZA
